ticker,title,summary,url,source,source_domain,time_published,banner_image,overall_sentiment_score,overall_sentiment_label,relevance_score,ticker_sentiment_score,ticker_sentiment_label
AAPL,"Globalfoundries Launches Legal Battle Against Taiwan Semiconductor, Also Targets Manufacturers","Globalfoundries has initiated a multi-front legal attack against its rival Taiwan Semiconductor Manufacturing Co., including requests for a U.S. import ban that could affect devices like iPhones and Lenovo laptops. The Santa Clara, Calif.-based chip maker filed 25 complaints across courts in Germany, Texas, and Delaware, and before the U.S. International Trade Commission. Globalfoundries alleges that TSMC violated over a dozen patents related to chips and their manufacturing methods.",https://www.wsj.com/articles/globalfoundries-launches-legal-battle-against-taiwan-semiconductor-also-targets-manufacturers-11566855885?gaa_at=eafs&gaa_n=AWEtsqeb_gMBmcX3WYH-_tdoTLd9HRQSB-W6_V0lUNeDHwjlwJgUup0JS78-&gaa_ts=6907f9e5&gaa_sig=eq38zrpUs9uYEsg1EHn-TMQAH_L8y6ybBOJLe4qLyryxKUZjuRGxyJiZdJQpBeyDeCidG6rDUL1OZRAwuMBVFw%3D%3D,The Wall Street Journal,The Wall Street Journal,20190101T000000,,-0.095643,Neutral,0.702361,-0.103476,Neutral
AAPL,"Netflix Just Made a Truly Radical Change Affecting Millions of New Subscribers, and It's Totally Brilliant. (Or Maybe Insane--Time Will Tell)","Netflix has implemented a significant change by no longer allowing new subscribers to pay via iTunes, aiming to avoid the substantial ""Apple tax"" of 15% to 30% on subscription revenue. This strategic move, which could save Netflix hundreds of millions, shifts new users to subscribe directly through the Netflix app, cutting Apple out of its commission. While potentially risking some new subscribers, Netflix is betting that its strong demand across platforms will outweigh any losses and make the decision financially brilliant in the long run.",https://www.inc.com/bill-murphy-jr/netflix-just-made-a-truly-radical-change-that-will-affect-how-millions-use-netflix-its-totally-brilliant-or-maybe-insane-time-will-tell.html,Inc.com,Inc.com,20190102T005636,,0.10481,Neutral,0.902157,0.144025,Neutral
AAPL,"GaN market growing at CAGR of 55% to 2023, driven by power supply segement, or 93% if adopted for wireless charging in consumer electronics","The market for Gallium Nitride (GaN) is projected to grow at a CAGR of 55% to 2023, primarily driven by power supply applications, according to Yole Développement. This growth could accelerate to 93% if GaN is widely adopted for wireless charging in consumer electronics, especially by major smartphone manufacturers. Key players like Infineon, STMicroelectronics, and various start-ups are actively developing GaN solutions, despite current cost challenges compared to silicon-based alternatives.",https://www.semiconductor-today.com/news_items/2019/jan/yole_030119.shtml,Semiconductor Today,Semiconductor Today,20190103T010129,,0.371423,Bullish,0.706605,0.434813,Bullish
AAPL,Is Apple Still a ‘forever’ Company? How About Facebook?,"This article questions the ""forever company"" thesis for tech giants like Apple and Facebook, highlighting recent market shifts and challenges. It discusses how Apple's plunging shares due to demand issues in China and Nokia's past trajectory suggest even dominant companies face significant hurdles. The piece also explores the concept of S-curves in technology, suggesting that while current tech giants are strong, a new S-curve, potentially augmented reality or AI, could reset the competitive landscape.",https://www.aei.org/economics/is-apple-still-a-forever-company-how-about-facebook/,American Enterprise Institute - AEI,American Enterprise Institute - AEI,20190104T234123,,-0.100889,Neutral,1.000000,-0.257032,Somewhat-Bearish
AAPL,MD Anderson Cancer Center and Ascentage Pharma announce strategic alliance in cancer drug development,"MD Anderson Cancer Center and Ascentage Pharma Group, Inc. have announced a five-year strategic collaboration to accelerate the clinical development of five potential new cancer therapies. This alliance aims to develop novel cancer therapeutics targeting cancer cell apoptosis and other pathways for treating life-threatening hematologic malignancies. The collaboration leverages MD Anderson’s translational research and clinical expertise, led by Dr. Hagop Kantarjian, to bring new treatment options to patients worldwide.",https://www.mdanderson.org/newsroom/md-anderson-ascentage-pharma-announce-strategic-alliance-in-cancer-drug-development.h00-159299889.html,MD Anderson Cancer Center,MD Anderson Cancer Center,20190106T234122,,0.390234,Bullish,0.929536,0.717630,Bullish
AAPL,Philips Cares digitizes the aging and caregiving experience,"Royal Philips launched Philips Cares in the U.S. at CES 2019, a new digital experience designed to support family caregivers and their aging loved ones. This service creates a care circle of trusted contacts, provides insights into a loved one's well-being, and allows for managing Philips Lifeline personal alert services. The aim is to ease the caregiving journey by leveraging digital technology, allowing caregivers to stay informed and connected.",https://www.philips.com/a-w/about/news/archive/standard/news/press/2019/20190107-philips-cares-digitizes-the-aging-and-caregiving-experience.html,Philips,Philips,20190107T010644,,0.32583,Somewhat-Bullish,0.614640,0.251122,Somewhat-Bullish
AAPL,Vuzix announces the launch of consumer version of its Blade augmented reality smart glasses,"Vuzix has launched the consumer version of its Blade augmented reality smart glasses for USD$999.99, featuring proprietary waveguide optics, a full-color display, and an HD camera. The glasses integrate with an Android-based OS, a companion app for customization and notifications, and are expected to ship in early February 2019. Vuzix is also partnering with Amazon for Alexa integration and AccuWeather for AR weather experiences, highlighting the Blade's potential for both prosumers and consumers as a step towards wearable computing.",https://www.auganix.org/vuzix-announces-the-launch-of-consumer-version-of-its-blade-augmented-reality-smart-glasses/,Auganix.org,Auganix.org,20190108T013639,,0.286695,Somewhat-Bullish,0.630602,0.144195,Neutral
AAPL,Apple struggled in China. Abbott Labs isn't,"Abbott Laboratories, a healthcare conglomerate, predicts ""solid"" business in China, contrasting with Apple's recent struggles in the region. Abbott's CFO emphasized that healthcare is a ""sticky"" and recession-proof sector, especially compared to consumer brands. The company generates about 10% of its annual revenue from China through medical products and infant formula.",https://www.axios.com/2019/01/08/abbott-labs-china-business-jpm,Axios,Axios,20190108T234132,https://assets.axiosnewsservices.com/img/2019/01/08/1546961421.jpg,-0.078406,Neutral,0.749485,-0.409138,Bearish
AAPL,"Apple considered Samsung, MediaTek to supply 5G modems for 2019 iPhones","Apple Inc. considered Samsung Electronics Co Ltd and MediaTek Inc, in addition to existing vendor Intel Corp, to supply 5G modem chips for its 2019 iPhones, according to testimony from an Apple executive. Historically, Apple sourced these chips from Qualcomm before splitting business between Intel and Qualcomm, and later moving solely to Intel for its newest phones in 2018. This consideration came out during the trial between Qualcomm Inc. and the U.S. Federal Trade Commission.",https://www.curacaochronicle.com/post/technology/apple-considered-samsung-mediatek-to-supply-5g-modems-for-2019-iphones/,Curaçao Chronicle,Curaçao Chronicle,20190111T011120,,0.00609,Neutral,0.917705,0.110850,Neutral
AAPL,UnitedHealth Group to Launch Electronic Health Records Platform in 2019; Will It Guide Physicians to Preferred Clinical Laboratory Providers?,"UnitedHealth Group plans to launch an electronic health records (EHR) platform by the end of 2019, leveraging its existing Rally mobile wellness platform and targeting 50 million members and one million providers. The new Individual Health Record (IHR) aims to complement existing EHRs by connecting data from multiple sources, potentially positioning UnitedHealth as a central point in healthcare and influencing physician choices for clinical laboratories. This move highlights the increasing importance for clinical laboratories to develop informatics strategies that deliver actionable intelligence to stakeholders.",https://www.darkdaily.com/2019/01/11/unitedhealth-group-to-launch-electronic-health-records-platform-in-2019-will-it-guide-physicians-to-preferred-clinical-laboratory-providers/,Dark Daily,Dark Daily,20190111T013217,,0.137678,Neutral,0.572079,0.097659,Neutral
