ticker,title,summary,url,source,source_domain,time_published,banner_image,overall_sentiment_score,overall_sentiment_label,relevance_score,ticker_sentiment_score,ticker_sentiment_label
AAPL,Google Stock’s October Surge: Alphabet Nears Record Highs on AI Buzz and Analyst Upgrades - ts2.tech,"Alphabet's stock is nearing record highs in October 2025, driven by significant AI investments, new product launches, and strong analyst upgrades. Despite market volatility and ongoing regulatory scrutiny, the company's robust fundamentals, including a resurgent ad business and booming Google Cloud, position it as a leading performer among tech giants. Investors are closely watching its Q3 earnings report for continued double-digit growth.",https://ts2.tech/en/google-stocks-october-surge-alphabet-nears-record-highs-on-ai-buzz-and-analyst-upgrades/,ts2.tech,ts2.tech,20251015T000029,https://ts2.tech/wp-content/uploads/2025/10/google.jpg.webp,0.542747,Bullish,0.446725,0.203437,Somewhat-Bullish
AAPL,Apple Stock Shrugs Off Trade War Scare as New Products & CEO Succession Buzz Fuel Optimism - ts2.tech,"Apple Inc. (AAPL) stock remained stable despite U.S.-China trade war threats, closing near $248 on October 14, 2025, buoyed by dovish Fed signals and optimism about new product launches. The company is preparing to unveil new MacBook Pros with M5 chips, iPad Pros, and an upgraded Vision Pro headset, while also subtly preparing for CEO Tim Cook's succession with John Ternus emerging as a leading internal candidate. Analysts are split on Apple's outlook, with some forecasting a new ""supercycle"" of demand and a $310 price target, while others express valuation concerns given the current market cap of $3.8 trillion.",https://ts2.tech/en/apple-stock-shrugs-off-trade-war-scare-as-new-products-ceo-succession-buzz-fuel-optimism/,ts2.tech,ts2.tech,20251015T000029,https://ts2.tech/wp-content/uploads/2025/10/apple.jpg.webp,0.125275,Neutral,0.959726,0.222236,Somewhat-Bullish
AAPL,"Tech Stocks Climb As AI, Chips, And Gadgets Spark Investor Interest - Finimize","Tech stocks, especially chipmakers, saw significant gains driven by advancements in AI, planned product launches, and strategic investments. Meta's $1.5 billion investment in an AI data center and OpenAI's $1 trillion spending plan highlight the growing investor confidence in artificial intelligence. Companies like Apple, AMD, and Alphabet also contributed to the surge with new device rollouts and expanded autonomous vehicle services.",https://finimize.com/content/tech-stocks-climb-as-ai-chips-and-gadgets-spark-investor-interest,Finimize,Finimize,20251015T000632,https://finimize.com/_next/image?url=https%3A%2F%2Ffinimize-img.imgix.net%2Fhttps%253A%252F%252Fchivas-assets.s3-eu-west-1.amazonaws.com%2Fstatic%2Fimages%2FM3477357_xml.jpeg%3Fixlib%3Dpython-3.1.2%26s%3De83c3708022b1cd2a84f0213a9abd2ab&w=3840&q=75,0.401262,Bullish,0.792242,0.326551,Somewhat-Bullish
AAPL,KODEX US Dividend Covered Call Active ETF Surpasses KRW 700 Billion in Net Assets,"The KODEX US Dividend Covered Call Active ETF by Samsung Asset Management has surpassed KRW 700 billion in net assets, growing significantly within 10 months due to strong individual net purchases and stable returns. The ETF, which replicates the US DIVO ETF, strategically includes technology stocks like Microsoft and Apple, enabling it to achieve superior performance among US dividend Dow Jones-type ETFs. It boasts a high annual dividend yield of 9.2% and has consistently outperformed competitors across various return periods.",https://cm.asiae.co.kr/en/article/2025101509104093388,아시아경제,아시아경제,20251015T001000,https://cphoto.asiae.co.kr/listimglink/1/2025101509101467043_1760487014.jpg,0.395902,Bullish,0.765417,0.416456,Bullish
AAPL,Tech And Chip Stocks Tick Up As AMD Gets A Nod,"Tech and chip stocks saw gains with AMD rallying over 6% after analysts raised price targets, indicating confidence in its long-term prospects. Alphabet and Apple also contributed to the sector's upbeat mood with new product announcements and expansions, showcasing continued growth in hardware and AI. The strength in semiconductor stocks and big tech's strategic moves suggest ongoing innovation and investor optimism.",https://finimize.com/content/tech-and-chip-stocks-tick-up-as-amd-gets-a-nod,Finimize,Finimize,20251015T001354,https://finimize.com/_next/image?url=https%3A%2F%2Ffinimize-img.imgix.net%2Fhttps%253A%252F%252Fchivas-assets.s3-eu-west-1.amazonaws.com%252Fstatic%252Fimages%252FM3477265_xml.jpeg%3Fixlib%3Dpython-3.1.2%26s%3D1c262654a02d08c9ea6432993d9b475a&w=3840&q=75,0.334559,Somewhat-Bullish,0.744364,0.280701,Somewhat-Bullish
AAPL,Apple to build home devices in Vietnam amid pivot from China- Bloomberg - Investing.com,"The provided content indicates an application error and does not contain the actual article about Apple's plans to build home devices in Vietnam. Therefore, a summary of Apple's manufacturing pivot cannot be generated from the given text.",https://www.investing.com/news/stock-market-news/apple-to-build-home-devices-in-vietnam-amid-pivot-from-china-bloomberg-4288548,Investing.com,Investing.com,20251015T003505,,0.312269,Somewhat-Bullish,1.000000,0.332434,Somewhat-Bullish
AAPL,Apple to build home devices in Vietnam amid pivot from China- Bloomberg - Investing.com Australia,"This article indicates an application error on the Investing.com Australia website, preventing the display of content about Apple's plans to build home devices in Vietnam as part of a move away from China. Due to the error, the full details of the story are unavailable.",https://au.investing.com/news/stock-market-news/apple-to-build-home-devices-in-vietnam-amid-pivot-from-china-bloomberg-4061874,Investing.com Australia,Investing.com Australia,20251015T003701,,0.332562,Somewhat-Bullish,1.000000,0.325823,Somewhat-Bullish
AAPL,JBL Stock: Why Jabil is One of the “Greatest Technology Companies” - CMC Markets,"Jim Cramer has praised Jabil (JBL) as one of the ""greatest technology companies"" due to its diverse manufacturing capabilities, extending beyond just tech, and its strong performance, with JBL stock up 34.99% YTD and 56.46% over the last 12 months. The article delves into Jabil's Q4 2025 financial results, its strategic investments in AI data center infrastructure, and compares its market position and valuation against competitors like Flex (FLEX) and Foxconn (FXCOF), outlining both bull and bear cases for the stock. Despite some concerns, analysts generally maintain a positive outlook, particularly on Jabil's exposure to high-growth sectors.",https://www.cmcmarkets.com/en-au/opto-partners/jbl-stock-why-jabil-is-one-of-the-greatest-technology-companies,CMC Markets,CMC Markets,20251015T003716,https://assets.cmcmarkets.com/images/Jabil_1176272373_1200px.jpg.jpeg,0.2723,Somewhat-Bullish,0.330228,0.059074,Neutral
AAPL,Apple to build home devices in Vietnam amid pivot from China- Bloomberg - Investing.com India,This article indicates an error in loading content from Investing.com India related to Apple's plans to build home devices in Vietnam as part of a diversification strategy away from China. The original article content is unavailable due to a client-side exception.,https://in.investing.com/news/stock-market-news/apple-to-build-home-devices-in-vietnam-amid-pivot-from-china-bloomberg-5045405,Investing.com India,Investing.com India,20251015T003729,,0.206626,Somewhat-Bullish,1.000000,0.188022,Somewhat-Bullish
AAPL,Apple to build home devices in Vietnam amid pivot from China- Bloomberg - Investing.com Nigeria,"This article from Investing.com Nigeria reports that Apple plans to shift some of its home device manufacturing to Vietnam. This move is part of a broader strategy by Apple to diversify its supply chain away from China. However, the article content appears to be an error message within Investing.com's system instead of the actual news story.",https://ng.investing.com/news/stock-market-news/apple-to-build-home-devices-in-vietnam-amid-pivot-from-china-bloomberg-2146017,Investing.com Nigeria,Investing.com Nigeria,20251015T004241,,0.273989,Somewhat-Bullish,1.000000,0.270626,Somewhat-Bullish
