ticker,title,summary,url,source,source_domain,time_published,banner_image,overall_sentiment_score,overall_sentiment_label,relevance_score,ticker_sentiment_score,ticker_sentiment_label
TSLA,Pumped Up: Renewables Growth Revives Old Energy-Storage Method,"Renewables growth is leading to a resurgence in pumped-storage hydroelectricity, a century-old method of energy storage. This technology involves pumping water uphill with surplus electricity and releasing it through turbines to generate power when needed. Companies like Consumers Energy are utilizing this tried-and-true method for efficient energy banking.",https://www.wsj.com/articles/pumped-up-renewables-growth-revives-old-energy-storage-method-1469179801?gaa_at=eafs&gaa_n=AWEtsqcXBSd_9hdzyRU7M84V3dpRIbfITFq7ZqIgMixZYkPGLdvIEpk5Lk6v&gaa_ts=69084ad3&gaa_sig=5_YjeGch_9IVrAXnI_Y8p-q__i8MOPJJDIQRCnOgDzr-EC-G755PtLQtBr_VbivbOq3HDwZ1bCZqomLf1UC5mw%3D%3D,The Wall Street Journal,The Wall Street Journal,20160101T000000,,0.12183,Neutral,0.613617,-0.100643,Neutral
TSLA,Pumped Up: Renewables Growth Revives Old Energy-Storage Method,"An old technology called ""pumped storage"" is being revived to store energy generated by renewable sources like solar and wind power. This method involves moving water uphill when there is surplus electricity and then releasing it through turbines to generate power when needed. This traditional approach is proving to be a hot method for energy storage in the electricity business.",https://www.wsj.com/articles/pumped-up-renewables-growth-revives-old-energy-storage-method-1469179801?gaa_at=eafs&gaa_n=AWEtsqc-skquRWbwNfDaiHnEuJ7fP8p3c34jm3a5xKoL95YWA7kApFw1zzZB&gaa_ts=69084ad6&gaa_sig=LwfCBS8vF9WhqQ1NJ27MeVHND9szZxF6estOjtopLFIFg6EyiCIqkpTKtjH7HDbVwGEq8-PWVAp9dQvilVYzZQ%3D%3D,The Wall Street Journal,The Wall Street Journal,20160101T000000,,0.232155,Somewhat-Bullish,0.701098,0.141699,Neutral
TSLA,"General Motors, Gazing at Future, Invests $500 Million in Lyft","General Motors has invested $500 million in ride-hailing service Lyft, making it the largest direct investment by an auto manufacturer into such a company in the U.S. This funding, part of Lyft's latest $1 billion venture round, values Lyft at $4.5 billion. The partnership aims to develop an on-demand network of self-driving cars and establish short-term car rental hubs to allow non-car owners to drive for Lyft.",https://www.nytimes.com/2016/01/05/technology/gm-invests-in-lyft.html,The New York Times,The New York Times,20160104T063715,,0.197537,Somewhat-Bullish,0.642934,0.133005,Neutral
TSLA,Pyrogenesis Ships 'milestone' Aluminum Recovery System To Automaker,"PyroGenesis Canada Inc. has shipped its first commercial DROSRITE Furnace System, valued at $203,700, to a North American auto parts manufacturer after a successful client inspection. This salt-free aluminum recovery system is designed to recover usable metal from metallurgical dross, thereby reducing a smelter's carbon footprint, energy consumption, and offering a significant return on investment. The company plans to market this technology to other automotive parts manufacturers and larger aluminum smelters once the system is successfully commissioned.",https://www.canadianmanufacturing.com/manufacturing/pyrogenesis-ships-milestone-aluminum-recovery-system-to-automaker-160139/,Canadian Manufacturing,Canadian Manufacturing,20160111T071647,,0.198736,Somewhat-Bullish,0.595558,0.109055,Neutral
TSLA,How Product Design Wins Impact Nvidia’s Revenues,"This article examines how product design wins influence Nvidia's revenues, highlighting the company's reliance on strong customer relationships and customized GPU designs. It details Nvidia's supply chain, including marketing, R&D, manufacturing, and inventory management, emphasizing the critical role of design wins in securing revenue and market share. The piece also discusses the challenges and opportunities Nvidia faces in a competitive market, noting the importance of innovation and timely product development.",https://marketrealist.com/2016/01/product-design-wins-impact-nvidias-revenues/,Market Realist,Market Realist,20160114T120600,,0.151905,Somewhat-Bullish,0.721471,0.163006,Somewhat-Bullish
TSLA,"As Used-Car Startups Take Off, eBay Motors Faces Uncertain Future","eBay Motors, once a dominant force in online automotive sales, has seen a nearly 30% decline in sales over the past five years due to competition from new car-sales startups and limitations in its platform. While used car sales struggle, eBay sees a strong future in its parts and accessories business, which has shown significant growth. The company aims to create an ecosystem for car owners to find both parts and services.",https://fortune.com/2016/01/15/ebay-motors-decline/,Fortune,Fortune,20160115T065151,,0.112411,Neutral,0.567100,0.132862,Neutral
TSLA,"Johnson Controls, Tyco May Combine In $20B Deal","Tyco International (TYC) and Johnson Controls (JCI) are reportedly in talks over a potential $20 billion merger. Johnson Controls CEO Alex Molinaroli would lead the combined entity. Both companies have faced pressure to boost share prices due to recent double-digit percentage declines, and a deal could be announced as early as Monday.",https://www.ibtimes.com/tyco-international-tyc-johnson-controls-jci-talks-over-20-billion-combination-2277990,International Business Times,International Business Times,20160124T173600,,0.245038,Somewhat-Bullish,0.579010,0.026267,Neutral
TSLA,The chip guru who built Apple's Ax microprocessors joins Tesla to lead the Autopilot Hardware Engineering team,"Tesla has hired Jim Keller, a high-profile microprocessor engineer known for his work on Apple's A4 and A5 processors and AMD's Zen architecture, as Vice President of Autopilot Hardware Engineering. Keller will be responsible for developing advanced autopilot systems, leveraging his expertise in low-power design. This move follows Tesla's search for ""hardcore"" engineers for its Autopilot team and adds another Apple alumnus to its senior staff.",https://electrek.co/2016/01/28/tesla-jim-keller-apple-processor-architect-2/,Electrek,Electrek,20160128T182600,,0.226988,Somewhat-Bullish,0.953966,0.402248,Bullish
TSLA,Texas' grid of tomorrow may include batteries,"Texas is seeing a push towards integrating battery storage systems into its electric grid to support renewable energy sources like wind and solar. Companies like Duke Energy, AES Corp., Oncor, and Tesla are implementing lithium-ion battery projects to make the grid more reliable and efficient, despite current economic challenges compared to traditional fossil fuels. While still experimental and more expensive than natural gas, experts anticipate the technology will become competitive and a crucial part of the state's energy infrastructure by 2020.",https://www.houstonchronicle.com/business/energy/article/Battery-energy-storage-prepares-to-take-off-in-6809671.php,Houston Chronicle,Houston Chronicle,20160206T005600,,0.279816,Somewhat-Bullish,0.716343,0.328139,Somewhat-Bullish
TSLA,Why Brilliant Blue was named car colour of the year for 2016,"Brilliant Blue was named the North American Automotive Color of the Year for 2016 by Axalta Coating Systems, signaling a shift towards more expressive car colors. While traditional colors like white, grey, silver, and black still dominate, there's a growing trend toward vibrant hues like blue and red, especially in sports cars and crossover utility vehicles. This move reflects a greater consumer optimism and desire for personalization in vehicle choices.",https://www.toronto.com/ontario-communities/toronto/why-brilliant-blue-was-named-car-colour-of-the-year-for-2016/article_746c020a-4849-547e-9d7c-c045a1464fb6.html,Toronto.com,Toronto.com,20160210T055722,,0.1965,Somewhat-Bullish,0.566563,0.105461,Neutral
TSLA,Oregon Debates EV Charging Stations: Cost Or Benefit For Utility Customers?,"Oregon is debating a proposal that would allow utility companies to invest in regional electric vehicle charging infrastructure, potentially passing some costs to customers. This proposal is facing pushback from groups concerned about rate increases and the effectiveness of the plan in reducing carbon emissions. Proponents argue that increased EV adoption would ultimately lower rates for all ratepayers and bring significant economic and environmental benefits to the state.",https://www.greencarreports.com/news/1102381_oregon-debates-ev-charging-stations-cost-or-benefit-for-utility-customers,Green Car Reports,Green Car Reports,20160216T071632,,0.147682,Neutral,0.637362,0.222427,Somewhat-Bullish
TSLA,Car Biz Today – Industry News,"This article from February 2016 covers several significant developments in the automotive industry. It discusses AutoNation's concerns about eroding profit margins despite high sales, Volkswagen's efforts to appease dealers amid the emissions scandal, and a lawsuit against Fiat Chrysler alleging padded sales figures. Other topics include BMW shifting funds to dealer incentives, a partial federal lawsuit against TrueCar, Penske Automotive Group entering the Japanese market, Fields Auto Group's acquisition of Brumos Automotive, and the Larry H. Miller Group's new board.",https://www.cbtnews.com/industry-news-2/,CBT News,CBT News,20160222T055644,,-0.129692,Neutral,0.706365,0.420005,Bullish
TSLA,2016 Cadillac CT6 rear camera mirror gets NHTSA OK,"The National Highway Traffic Safety Administration (NHTSA) has approved the 2016 Cadillac CT6's rear camera mirror, a feature that doubles as an electronic rearview display. This approval allows General Motors to proceed with sales, making the CT6 the first vehicle to offer this technology from Gentex Corp. The ruling also signals NHTSA's openness to new safety technologies, even those that don't neatly fit existing regulations.",https://www.autoweek.com/news/technology/a1840906/2016-cadillac-ct6-rearview-camera-mirror-gets-nhtsa-approval/,Autoweek,Autoweek,20160224T063720,,0.149535,Neutral,0.737126,-0.234669,Somewhat-Bearish
TSLA,Feds OK Cadillac's high-res LCD rear view mirror,"The US federal government has approved Cadillac's new high-resolution LCD rear view mirror, which offers a wider camera view than traditional mirrors and can switch between reflective and camera modes. This technology will debut in the Cadillac CT6 and then the XT5 crossover and Chevrolet Bolt EV. The approval signals a potential loosening of regulatory stance on new automotive technologies by NHTSA.",https://www.extremetech.com/cars/223560-feds-ok-cadillacs-high-res-lcd-rear-view-mirror,ExtremeTech,ExtremeTech,20160225T063720,,0.128914,Neutral,0.639687,-0.148407,Neutral
TSLA,SolarEdge Has Already Shipped 10 Million Optimizers And Plans New Steps In Technology,"SolarEdge, a provider of DC optimizers, inverters, and storage systems, has shipped over ten million power optimizers worldwide. The company, founded in 2006, focuses on quality and innovation, including a storage system compatible with the Tesla Powerwall. This report details their journey from a startup to a global player with headquarters in Tel Aviv and production in China and Hungary.",https://www.pveurope.eu/solar-storage/solaredge-has-already-shipped-10-million-optimizers-and-plans-new-steps-technology,pv Europe,pv Europe,20160328T072650,,0.306937,Somewhat-Bullish,0.608638,0.127475,Neutral
TSLA,Sharing insights elevates their impact,"Despite the eagerly anticipated Model 3 unveiling, Tesla's short interest has reached a record high, with over 25% of its shares out on loan, making it the most shorted carmaker globally. This bearish sentiment stems from doubts about Tesla's ability to profitably penetrate the mass market, given its struggles to achieve operational profit even on higher-end vehicles. Similarly, Plug Power continues to experience heavy short interest, with 13.4% of its shares out on loan, despite a significant drop in its share price.",https://www.spglobal.com/marketintelligence/en/mi/research-analysis/31032016-equities-tesla-short-interest-at-record-high.html,S&P Global,S&P Global,20160331T071627,,-0.146471,Neutral,0.984071,-0.393748,Bearish
TSLA,Tesla poached a team of chip architects and execs from AMD to develop the next gen Autopilot,"Tesla has significantly expanded its Autopilot team by hiring top chip architects and executives from AMD, following the earlier recruitment of legendary chip architect Jim Keller. This move suggests Tesla is developing its second-generation Autopilot hardware to enable fully autonomous driving, potentially hinting at the company designing its own chips despite past collaborations with NVIDIA and Mobileye. The new hires include key figures like David Glasco, Thaddeus Fortenberry, Debjit Das Sarma, and Keith Witek, all working under Keller's leadership.",https://electrek.co/2016/04/05/tesla-chip-architect-amd-autopilot/,Electrek,Electrek,20160405T082000,,0.046214,Neutral,0.949554,0.200504,Somewhat-Bullish
TSLA,FMC: Still One of the Lithium Big 3?,"Joe Lowry examines FMC's 2015 annual report, questioning their claim of ""great progress"" in their lithium business despite specializing in the ""high value"" specialty sector. He highlights FMC's lower profitability compared to competitors Albemarle and SQM, and expresses concerns about their eroding market share in hydroxide and lack of expansion plans in a growing market. Lowry suggests that while FMC is still recognized among the legacy ""Big 3,"" its position has diminished in ""The New Lithium World Order.""",https://investingnews.com/daily/resource-investing/battery-metals-investing/lithium-investing/fmc-corporation-big-3/,Investing News Network,Investing News Network,20160405T154500,,0.132266,Neutral,0.578902,0.265377,Somewhat-Bullish
TSLA,WARNING – Don’t Buy Cannabis Stocks!,"This article strongly advises against investing in over-the-counter (OTC) cannabis stocks, citing FINRA warnings about scams and pump-and-dumps. While acknowledging the viability of cannabis as an investment theme, it emphasizes avoiding risky OTC companies and instead focusing on legitimate, major exchange-traded companies like GW Pharmaceuticals, Aphria, and Canopy Growth. The piece highlights the significant capital raised by cannabis startups, suggesting future opportunities for retail investors but cautioning against current OTC options.",https://www.nanalyze.com/2016/04/warning-dont-buy-cannabis-stocks/,Nanalyze,Nanalyze,20160420T061138,,0.295704,Somewhat-Bullish,0.639049,0.339038,Somewhat-Bullish
TSLA,Lithium continues to excite as companies pour funding into operations and R&D,"The article highlights the growing excitement around lithium due to increased consumer demand for lithium-based products and rapid growth opportunities for mining and exploration companies. It details how companies like Nevada Energy Metals, Albemarle Corp, Lithium X Energy, and Galaxy Resources are expanding operations, advancing developments, and making significant investments in the sector. The renewed interest in lithium is further fueled by companies like Tesla ramping up production of energy storage systems, exceeding prior market sales.",https://im-mining.com/2016/04/29/lithium-continues-to-top-sector-as-companies-pour-funding-into-operations-and-rd/,International Mining,International Mining,20160429T055216,NULL,0.25109,Somewhat-Bullish,0.744845,0.409764,Bullish
