ticker,title,summary,url,source,source_domain,time_published,banner_image,overall_sentiment_score,overall_sentiment_label,relevance_score,ticker_sentiment_score,ticker_sentiment_label
TSLA,"Tesla sent incomplete worker safety injury reports, California regulator says","California's workplace-safety agency, Cal/OSHA, has found that Tesla omitted hundreds of injuries from annual summary data and failed to properly record other injuries in its logs since 2015. These findings contradict Tesla's public statements and executives' claims about improved workplace safety at its Fremont factory. The discrepancies raise concerns about the accuracy of reported injury rates and their impact on regulatory oversight.",https://fortune.com/2020/03/06/tesla-incomplete-worker-safety-injury-reports-factory-california-regulator/,Fortune,Fortune,20200101T000000,,-0.417093,Bearish,1.000000,-0.381395,Bearish
TSLA,Electric Car Giant Tesla Will Launch Operations In Israel This Month,"Electric car manufacturer Tesla is entering the Israeli market in January 2020 by opening a pop-up shop in Ramat Aviv mall, Tel Aviv. The company registered its subsidiary, Tesla Motors Israel Ltd., in November 2019 and is actively seeking a country manager. Tesla's decision to launch in Israel comes amidst a cut in tax benefits for electric cars, which is expected to make their models relatively expensive in the country.",https://nocamels.com/2020/01/electric-car-tesla-motors-elon-musk-israel-january/,NoCamels,NoCamels,20200101T232708,,0.449809,Bullish,1.000000,0.414971,Bullish
TSLA,Tesla just cut the price of Model 3 cars made in China,"Tesla has cut the starting price of its Shanghai-made Model 3 sedan by about 9% to 323,800 Chinese yuan ($46,400) just days after beginning deliveries. With government subsidies, the cost could drop to as low as 299,050 yuan ($42,900), representing a 16% discount off the original price. This move comes as Tesla aims for significant growth in China, the world's largest car market.",https://www.cnn.com/2020/01/03/tech/tesla-china-model-3-price-cut,CNN,CNN,20200103T031900,,0.42417,Bullish,1.000000,0.417704,Bullish
TSLA,Tesla’s stock spikes into record territory after deliveries defy ‘significant skepticism’,"Shares of Tesla Inc. surged to record highs on Friday after the electric vehicle maker reported impressive delivery numbers for 2019, which significantly exceeded Wall Street's expectations. The stock initially spiked by as much as 5.5% to an intraday high of $454.00, before settling to a 3.5% gain in afternoon trading. This performance defied earlier skepticism about the company's ability to meet its delivery targets.",https://www.marketwatch.com/story/teslas-stock-spikes-into-record-territory-after-deliveries-top-expectations-2020-01-03?gaa_at=eafs&gaa_n=AWEtsqf-3XxzKVNE4hWJc_XBCctx7TSCec7-Iwo3czR3HhVqsjzaM6WYM6gK&gaa_ts=6907ebef&gaa_sig=A8Pw5vjpDa1oXXl6NF8oC5iEtsTV1bAODBlNCQT8WrkDmM1NiMDPdxk24qKBvZ1nFYcUeAY0yNSVwBDW1CFUoQ%3D%3D,MarketWatch,MarketWatch,20200104T103100,,0.480868,Bullish,1.000000,0.461751,Bullish
TSLA,Deep-sea miners see Tesla growth as signal to pluck cobalt,"The opening of Tesla's Gigafactory in China and the ensuing rise in electric vehicle popularity are signaling to deep-sea mining companies that demand for battery metals, particularly cobalt, is set to skyrocket. Companies like DeepGreen Metals and Ocean Minerals are preparing to extract polymetallic nodules from the ocean floor, seeing this as a solution to projected cobalt shortages for EV batteries, despite environmental concerns and arguments that land-based resources are sufficient. They assert that deep-sea mining offers a cleaner alternative to traditional methods and is crucial for accelerating the transition to renewable energy.",https://www.eenews.net/articles/deep-sea-miners-see-tesla-growth-as-signal-to-pluck-cobalt/,E&E News by POLITICO,E&E News by POLITICO,20200106T064800,,0.332033,Somewhat-Bullish,0.947391,0.328309,Somewhat-Bullish
TSLA,Tesla Delivers First Chinese-Made Model 3 to Customers,"Tesla delivered its first Chinese-made Model 3 sedans to customers from its new Shanghai Gigafactory, marking a significant step in its global expansion strategy. CEO Elon Musk announced plans for a design center in China to create a new model for worldwide sales. The move helps Tesla navigate the U.S.-China tariff war while facing a crowded Chinese electric vehicle market where sales are currently sagging despite government incentives.",https://www.voanews.com/a/economy-business_tesla-delivers-first-chinese-made-model-3-customers/6182238.html,VOA - Voice of America English News,VOA - Voice of America English News,20200107T175600,,0.263394,Somewhat-Bullish,1.000000,0.442045,Bullish
TSLA,How Elon Musk Built a Tesla Factory in China in Less Than a Year,"Tesla Inc. has begun production in its new Shanghai factory, a significant step in Elon Musk's global expansion strategy. The factory, built in record time, delivered its first China-made Model 3 sedans and aims to rapidly increase production, with plans to localize component sourcing. This move positions Tesla to compete aggressively in China's large EV market against both local and global automakers, supported by government subsidies and tax exemptions.",https://fortune.com/2020/01/07/elon-musk-tesla-gigafactory-shanghai-china-ceremony/,Fortune,Fortune,20200107T232705,,0.438944,Bullish,1.000000,0.438363,Bullish
TSLA,Tesla Is Now the Most Valuable U.S. Car Maker of All Time,"Tesla Inc. has become the most valuable U.S. automaker ever, with its market value surpassing Ford Motor Co.'s 1999 peak. Tesla's shares surged at the start of 2020, reaching $81.39 billion by Monday and continuing to climb on Tuesday. Despite this achievement, the company's stock still lags behind international rivals like Toyota Motor and Volkswagen in overall value.",https://www.wsj.com/articles/tesla-is-now-the-most-valuable-u-s-car-maker-of-all-time-11578427858?gaa_at=eafs&gaa_n=AWEtsqcK73FaodbRw80VcdDjMxvOvFGZlzeskAiIdGvypOzKBY2u3f2IXSex&gaa_ts=6907ebee&gaa_sig=l0srcIeRZ_MdzFZlfECY3C6xzu3mSGOOPRtQojhTI6Tvg7AQLV4ID0_rArSRIMP8JQJuKHtvXprxwx2is3tMvg%3D%3D,The Wall Street Journal,The Wall Street Journal,20200107T232705,,0.322994,Somewhat-Bullish,0.972816,0.481727,Bullish
TSLA,Tesla Bullishness Has Spotlight on “DRIV” ETF,"Investment firm Canaccord Genuity significantly raised its price target for Tesla, citing an acceleration in electric vehicle trends for 2020. This bullish outlook on Tesla highlights ETFs focused on electric vehicles like the Global X Autonomous & Electric Vehicles ETF (DRIV), which offers exposure to companies critical to the development of autonomous and electric vehicles. The article also suggests the Global X Lithium & Battery Tech ETF (LIT) as a less direct but relevant investment given Tesla's impact on lithium demand for battery production.",https://etfdb.com/disruptive-technology-content-hub/tesla-bullishness-has-spotlight-on-driv-etf/,ETF Database,ETF Database,20200108T053018,https://etfdb.com/media/W1siZiIsIjIwMjUvMDkvMDUvM2RxeGJtYmtpNl9EaXNydXB0aXZlX1RlY2hfUm9ib19tYXN0aGVhZF9mb3JlZ3JvdW5kXzE2MDB4MTIxXzJ4LnBuZyJdXQ/Disruptive_Tech_Robo_masthead_foreground_1600x121%402x.png,0.238938,Somewhat-Bullish,0.934769,0.324327,Somewhat-Bullish
TSLA,Hesai raises $173M for autonomous vehicle LiDAR sensors,"Hesai Technology, a Chinese LiDAR maker, has raised a Series C round of $173 million from investors including Bosch Group and Lightspeed Venture. The company, which provides LiDAR sensors for autonomous vehicle developers, had previously raised over $150 million. Despite a recent patent infringement lawsuit from Velodyne, Hesai boasts a significant customer base among companies testing autonomous vehicles.",https://www.therobotreport.com/hesai-173m-autonomous-vehicle-lidar-sensors/,The Robot Report,The Robot Report,20200108T223133,,-0.120698,Neutral,0.642995,-0.410954,Bearish
