ticker,title,summary,url,source,source_domain,time_published,banner_image,overall_sentiment_score,overall_sentiment_label,relevance_score,ticker_sentiment_score,ticker_sentiment_label
NVDA,"Johnson Investment Counsel Inc. Purchases Shares of 58,472 ON Semiconductor Corporation $ON","Johnson Investment Counsel Inc. recently purchased 58,472 shares of ON Semiconductor Corporation, valued at $3.07 million, during the second quarter. The article also details insider selling by CEO Hassane El-Khoury and various institutional investor activities. ON Semiconductor reported Q2 EPS of $0.53, missing estimates, and provided Q3 2025 EPS guidance.",https://www.marketbeat.com/instant-alerts/filing-johnson-investment-counsel-inc-purchases-shares-of-58472-on-semiconductor-corporation-on-2025-10-13/,MarketBeat,MarketBeat,20251013T000000,,-0.055939,Neutral,0.598698,0.032902,Neutral
NVDA,InnoTek Secures Vendor Approval with NVIDIA and IEIT for AI Projects - TipRanks,"Innotek Limited has been approved as a vendor for NVIDIA and IEIT Systems, specializing in precision machining for the AI industry. The company has received initial orders for NVIDIA products and a new project with IEIT, with production expected to begin in Q4 FY2025. This development is anticipated to boost InnoTek’s market presence and stakeholder value.",https://www.tipranks.com/news/company-announcements/innotek-secures-vendor-approval-with-nvidia-and-ieit-for-ai-projects,TipRanks,TipRanks,20251013T001410,https://blog.tipranks.com/wp-content/uploads/2023/06/Industrials-10-750x406.jpg,0.343091,Somewhat-Bullish,0.833250,0.347023,Somewhat-Bullish
NVDA,"Gold Is Obliterating the S&P 500, the Nasdaq-100, and even Nvidia Right Now. Here's a Simple Way to Buy It","Gold has outperformed major stock market indexes and even Nvidia in 2025, returning 53% year-to-date. This surge is attributed to heightened political uncertainty and soaring government debt, leading investors to use gold as a hedge. The SPDR Gold Trust (GLD) is presented as a simple way for investors to gain exposure to gold's upside, though it comes with an expense ratio and the reminder that gold can have lengthy periods of mediocre returns.",https://www.aol.com/articles/gold-obliterating-p-500-nasdaq-090600124.html,AOL.com,AOL.com,20251013T002311,https://s.yimg.com/ny/api/res/1.2/ooivrbqZdZPxDpUVpI3SBA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyNDI7aD04Mjc-/https://media.zenfs.com/en/aol_the_motley_fool_392/ff4cc76ac606fd3af65c688f04b55934,0.113756,Neutral,0.614534,0.145848,Neutral
NVDA,"As U.S. technology stocks plunged, Samsung Electronics and SK Hynix, the two largest semiconductor s.. - 매일경제","Korean semiconductor giants Samsung Electronics and SK Hynix saw significant share price drops following a plunge in U.S. technology stocks. This decline is attributed to renewed concerns over the U.S.-China trade conflict after U.S. President Donald Trump's comments on Chinese rare earth exports and proposed tariffs. Additionally, investor caution ahead of Samsung Electronics' third-quarter earnings release contributed to the downward trend.",https://www.mk.co.kr/en/stock/11439650,매일경제,매일경제,20251013T004033,https://wimg.mk.co.kr/news/cms/202510/13/news-p.v1.20251013.b156aeef83304537891bb354023a4545_P1.png,-0.197524,Somewhat-Bearish,0.883207,-0.406404,Bearish
NVDA,"The Q3 earnings season for US stocks kicks off this week, with Wall Street expecting AI to continue driving the stock market higher! - 富途牛牛","The Q3 earnings season for US stocks is beginning, with Wall Street anticipating that the AI boom will maintain its upward momentum in the stock market. Despite recent market fluctuations, benchmark indices remain near record highs, and S&P 500 companies are expected to report an 8% year-over-year profit growth, driven significantly by technology firms, especially software and semiconductor companies. Analysts believe strong fundamentals and accelerating AI adoption will continue to support the rally, though concerns about tariffs and market overvaluation persist.",https://news.futunn.com/en/post/63166961/the-q3-earnings-season-for-us-stocks-kicks-off-this?level=1&data_ticket=1760323306826215,富途牛牛,富途牛牛,20251013T004117,https://foss1.futunn.com/official_config_oss/prod/7be2ac47-b08d-41c9-9fd3-3ea14c7f1a22,0.365336,Bullish,0.347202,0.380935,Bullish
NVDA,"The current US stock bull market is celebrating its 'third anniversary,' against the backdrop of Friday's 'sharp decline.' - 富途牛牛","The US stock bull market, which began in October 2022, has reached its third anniversary with an 83% surge in the S&P 500. Despite a recent sharp decline triggered by Trump's tariff threats, the market's concentration in a few tech giants and record-high valuations pose risks, though historical data suggests potential for further gains before a bear market.",https://news.futunn.com/en/post/63166669/the-current-us-stock-bull-market-is-celebrating-its-third?level=1&data_ticket=1760319880449369,富途牛牛,富途牛牛,20251013T004238,https://pubimg.futunn.com/2022051003430586aae2719f500.jpg?imageMogr2/thumbnail/76x76!/ignore-error/1/format/webp,0.29807,Somewhat-Bullish,0.646501,0.337538,Somewhat-Bullish
NVDA,InnoTek Secures Contract to Supply Components to Nvidia - MarketScreener,"InnoTek, a Singapore-listed manufacturer, has secured a contract through its subsidiary, Magix Mechatronics (Dongguan), to supply precision machining components for Nvidia's products, with production expected to start in Q4 2025. Additionally, another subsidiary, Sun Mansfield Manufacturing (Dongguan), won a project to provide metal casings and components for GPU servers to IEIT Systems, beginning production in October of the current year. The value of the Nvidia contract was not disclosed.",https://www.marketscreener.com/news/innotek-secures-contract-to-supply-components-to-nvidia-ce7d5ad8db8df420,MarketScreener,MarketScreener,20251013T005710,,0.304944,Somewhat-Bullish,0.959188,0.308026,Somewhat-Bullish
NVDA,Oracle Poised to Hit $1 Trillion Market Cap by 2028 via AI Pivot - WebProNews,"Oracle Corporation is projected to reach a $1 trillion market capitalization by 2028, driven by its strategic pivot into AI and cloud computing services. Its partnerships with companies like Nvidia and its expanded global data centers are key growth engines, despite facing fierce competition from other cloud providers. Oracle is seen as a stable investment for AI exposure, offering value compared to higher-valuation peers.",https://www.webpronews.com/oracle-poised-to-hit-1-trillion-market-cap-by-2028-via-ai-pivot/,WebProNews,WebProNews,20251013T005736,https://i0.wp.com/www.webpronews.com/wp-content/uploads/2025/10/xai-tmp-imgen-06e5aed3-41c7-487d-ac2b-fef6eebc38a7.jpeg?fit=720%2C960&ssl=1,0.205477,Somewhat-Bullish,0.547064,0.333764,Somewhat-Bullish
NVDA,1 Big Reason To Buy Bitcoin Before the End of 2025,"Bitcoin historically records its best performance in the fourth quarter, with an average return of 85%. Potential catalysts for further gains in 2025 include new Fed rate cuts and increased buying by sovereign governments establishing Strategic Bitcoin Reserves. While past performance is no guarantee, the unprecedented interest from nations could drive Bitcoin's price higher.",https://www.aol.com/articles/1-big-reason-buy-bitcoin-084600181.html,AOL.com,AOL.com,20251013T005753,https://s.yimg.com/ny/api/res/1.2/JynSXG_WdCYrqIVyqCFC2g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyNDI7aD04Mjc-/https://media.zenfs.com/en/aol_the_motley_fool_392/b7ff6e64c139a29e918c61bbcd594b10,0.215267,Somewhat-Bullish,0.324564,0.315194,Somewhat-Bullish
NVDA,"InnoTek Approved as Recommended Vendor for NVIDIA & Inspur’s IEIT, Expands Precision Manufacturing for AI GPU Projects 1","InnoTek Limited has achieved significant milestones by becoming an approved vendor for NVIDIA Corporation and IEIT Systems (Inspur Group), securing initial orders for precision components used in AI server platforms and data centers. The company is investing in high-end precision equipment and developing advanced GPU server chassis and liquid-cooling systems to support increased AI-related demand, positioning itself for substantial growth in the AI and cloud computing sectors. This strategic expansion is expected to drive recurring revenue and enhance their global reputation.",https://www.minichart.com.sg/2025/10/13/innotek-approved-as-recommended-vendor-for-nvidia-inspurs-ieit-expands-precision-manufacturing-for-ai-gpu-projects-1/,Minichart,Minichart,20251013T005900,https://www.minichart.com.sg/wp-content/uploads/2025/10/InnoTek.png,0.036694,Neutral,0.307430,0.003914,Neutral
