ticker,title,summary,url,source,source_domain,time_published,banner_image,overall_sentiment_score,overall_sentiment_label,relevance_score,ticker_sentiment_score,ticker_sentiment_label
NVDA,"Opinion: AMD’s Lisa Su takes center stage at CES, taking aim at Intel and Nvidia",,https://www.marketwatch.com/story/amds-lisa-su-takes-center-stage-at-ces-taking-aim-at-intel-and-nvidia-2019-01-09?gaa_at=eafs&gaa_n=AWEtsqfJabdQzX1XqOnGYK0nv3tiQsMaKZy15-q1FIXFPbaQNWc9eBI-FVxh&gaa_ts=6907fc5a&gaa_sig=qYIqSMKaFy5cDsDO561pUT2ILZj7Z6_4An6EmwK9lvUBR9UrpebgbLkJqWaFXA_A1e_kyoIKJ-Dy4lK0yxTh_Q%3D%3D,MarketWatch,MarketWatch,20190101T000000,,0.258016,Somewhat-Bullish,0.708734,0.001358,Neutral
NVDA,"Opinion: AMD’s Lisa Su takes center stage at CES, taking aim at Intel and Nvidia","AMD CEO Lisa Su used her CES keynote to confidently declare that the company expects to challenge and potentially surpass bigger rivals like Intel and Nvidia. She detailed AMD’s 2019 plans for computers, servers, and videogames, featuring new high-end graphics cards and a second-generation server chip. Su showcased the performance of early versions of AMD's 7-nanometer hardware against offerings from its competitors.",https://www.marketwatch.com/story/amds-lisa-su-takes-center-stage-at-ces-taking-aim-at-intel-and-nvidia-2019-01-09?gaa_at=eafs&gaa_n=AWEtsqduthpjRmHZXHTyWU2pMLR6mctSqQtnN21Y_YVaVI11kLOQzsTaN2-q&gaa_ts=69080215&gaa_sig=B8n1_noXd8RcDCymtJaFOCK33VClF06QBSBXE2XLPrWMs0PqN_wXCXRmiDCnH2Clp_beqmkUMNA2O_NzdtQJpA%3D%3D,MarketWatch,MarketWatch,20190110T135400,,0.020698,Neutral,0.318211,0.025247,Neutral
NVDA,"Opinion: AMD’s Lisa Su takes center stage at CES, taking aim at Intel and Nvidia","During her CES keynote, AMD CEO Lisa Su declared the company's intention to challenge and potentially surpass rivals Intel and Nvidia. She outlined AMD's 2019 strategies for computers, servers, and videogames, showcasing early performance of its 7-nanometer hardware. Su emphasized that the company's significant investments are now yielding results and are expected to continue doing so throughout 2019.",https://www.marketwatch.com/story/amds-lisa-su-takes-center-stage-at-ces-taking-aim-at-intel-and-nvidia-2019-01-09?gaa_at=eafs&gaa_n=AWEtsqfcfJLt-E6ZOC1uSEvu8HhYPhWO-V7YQChU-_tNp5_wM-nzGMCOCw1Q&gaa_ts=6907f088&gaa_sig=Nr_WEuMZO5TJ239BqsqqeVX_mLfVSfE4Oy0AmBKZvi5ddJKThdsWkNGLhfe3iVrj_vXNiNEpZOaAP4qKW8Wghw%3D%3D,MarketWatch,MarketWatch,20190110T135400,,-0.068724,Neutral,0.704120,-0.330877,Somewhat-Bearish
NVDA,Ambarella's CV25 camera SoC with CVflow computer vision processing | Security News,"Ambarella has unveiled the CV25 camera System-on-Chip (SoC), part of its CVflow family, designed for next-generation intelligent solutions. This SoC integrates advanced image processing, high-resolution video encoding, and CVflow computer vision processing into a low-power design. The CV25 enables AI at the edge for applications like home monitoring, surveillance, and automotive solutions, supporting features such as facial recognition and driver monitoring.",https://www.sourcesecurity.com/news/ambarella-cv25-camera-soc-cvflow-computer-vision-processing-intelligent-solutions-co-12953-ga-npr.1547110872.html,SourceSecurity.com,SourceSecurity.com,20190110T234638,,0.406043,Bullish,0.637075,0.269138,Somewhat-Bullish
NVDA,NVIDIA Resets The Self-Driving Bar Again With AutoPilot Supporting 'Level 2+',"NVIDIA announced its DRIVE AutoPilot system at CES 2019, which it describes as the ""world's first commercially available Level 2+ automated driving system"" that will enable supervised self-driving vehicles by 2020. The company also revealed that Mercedes-Benz has chosen NVIDIA as its AI partner for developing next-generation vehicles. Additionally, NVIDIA launched the new GeForce RTX 2060 GPU and announced over 40 new gaming laptops featuring GeForce RTX GPUs.",https://www.forbes.com/sites/patrickmoorhead/2019/01/15/nvidia-resets-the-self-driving-bar-again-with-autopilot-supporting-level-2/,Forbes,Forbes,20190115T131400,"https://imageio.forbes.com/specials-images/imageserve/5c3e6205a7ae9144445858cf/0x0.jpg?format=jpg&crop=2097,1402,x0,y0,safe&width=1200",0.185194,Somewhat-Bullish,1.000000,0.486441,Bullish
NVDA,"Corsair Vengeance 5180 gaming PC review: ""A beautiful machine with performance to match""","This article reviews the Corsair Vengeance 5180 gaming PC, highlighting its powerful components, excellent dual-chamber design, and brilliant RGB lighting. While acknowledging its large size and non-overclockable CPU, the review praises its performance at 1080p and 1440p and its overall value for gamers seeking a pre-built machine.",https://www.gamesradar.com/corsair-vengeance-5180-gaming-pc-review/,GamesRadar+,GamesRadar+,20190122T000640,,0.268927,Somewhat-Bullish,0.612721,0.279807,Somewhat-Bullish
NVDA,Amazon Stock Rises as the 'Scout' Delivery Robot Is Unveiled,"Amazon announced the launch of its new delivery robot, ""Scout,"" a cooler-sized ground unit designed for autonomous package delivery, initially accompanied by an Amazon employee. This announcement led to a 0.91 percent rise in Amazon's stock prices. The article also mentions other strong performers in the Entrepreneur Index™, including NVIDIA Corp. and Analog Devices, while J.M. Smucker Company, OReilly Auto Parts, and Brown-Forman Corp saw declines.",https://www.middletownpress.com/news/article/Amazon-Stock-Rises-as-the-Scout-Delivery-Robot-13559599.php,The Middletown Press,The Middletown Press,20190125T234145,,0.158537,Somewhat-Bullish,0.649956,0.318674,Somewhat-Bullish
NVDA,"Caterpillar, Nvidia Warnings Send Wall Street Tumbling","U.S. stocks tumbled following warnings from Caterpillar and Nvidia, which highlighted concerns about a slowing Chinese economy and the impact of tariffs on corporate profits. Caterpillar missed profit estimates due to softening demand in China and rising costs, while Nvidia cut its revenue forecast due to weak demand and lower data center sales. This sent major indexes like the Dow, S&P 500, and Nasdaq Composite lower, despite overall positive earnings reports.",https://www.voanews.com/a/caterpillar-and-nvidia-warnings-send-wall-street-tumbling/4763074.html,VOA - Voice of America English News,VOA - Voice of America English News,20190128T223000,,-0.503504,Bearish,0.942207,-0.678868,Bearish
NVDA,"China weakness spreads far and wide, from Caterpillar to Nvidia","Major US and European companies like Caterpillar, Nvidia, and Intel are reporting significant impacts from the slowing demand in China across various sectors, from industrial machinery and technology to automotive parts. While many industries are feeling the pinch, luxury goods and some consumer brands like Tiffany & Co. and Starbucks are, for now, experiencing continued growth, creating a mixed economic picture. The emerging trend suggests a broadening slowdown in China is affecting a diverse range of goods and services.",https://www.straitstimes.com/business/economy/caterpillar-nvidia-sound-alarm-on-profit-hit-from-china-slowdown,The Straits Times,The Straits Times,20190129T073300,,-0.226255,Somewhat-Bearish,0.898352,-0.322691,Somewhat-Bearish
NVDA,Will Top-Down Hardware/Software Co-Design Ever Happen?,"This article discusses the long-standing challenge and evolution of hardware/software co-design in the EDA industry over the past two decades. Author Frank Schirrmeister reflects on past predictions and notes the significant progress made in verification, virtual prototyping, and the ""shift left"" methodology, even if not exactly as anticipated. He concludes that new abstraction layers and tools, like those for iOS and Android, and middleware like OpenGL, are enabling a new level of hardware/software optimization.",https://semiengineering.com/will-top-down-hardware-software-co-design-ever-happen/,Semiconductor Engineering,Semiconductor Engineering,20190131T000126,,0.199159,Somewhat-Bullish,0.573530,0.270515,Somewhat-Bullish
