ticker,title,summary,url,source,source_domain,time_published,banner_image,overall_sentiment_score,overall_sentiment_label,relevance_score,ticker_sentiment_score,ticker_sentiment_label
NVDA,"Investors Love Thematic ETFs and Mutual Funds, but They Aren’t Always Loved Back - WSJ","This article discusses the popularity of thematic ETFs and mutual funds among investors, despite their potential for disappointment. It highlights how these funds allow investors to target specific industries like space, AI, or clean energy. The article also mentions the performance of several thematic funds through October, suggesting that investors should approach them with caution.",https://www.wsj.com/finance/investing/investors-love-thematic-etfs-and-mutual-funds-but-they-arent-always-loved-back-11604854815?gaa_at=eafs&gaa_n=AWEtsqcUpKfBqUo9TS09LgxuaBbHSDyVqwm64EYJrWi261Vq0kk3aN8kqRd8&gaa_ts=6907d7da&gaa_sig=wclr9qsY9CvXiQ_PHmUKSkUn71GgSWb69QH1-lktBtVpxlzVi91yZQku5tT8jdIKs5a33JzIT6UZkJ0EZFVgmw%3D%3D,The Wall Street Journal,The Wall Street Journal,20200101T000000,,0.114786,Neutral,0.609063,0.116416,Neutral
NVDA,Highflying Nvidia’s Deal for Arm Signals Loftier Chip Ambition,"Nvidia's $40 billion acquisition of Arm Holdings from SoftBank Group Corp. is poised to significantly impact the global semiconductor industry. The deal involves a mix of cash and stock, with potential additional payments based on Arm's financial performance. This transaction further elevates Nvidia's position and represents another major move for SoftBank.",https://www.wsj.com/business/telecom/highflying-nvidias-bid-for-arm-signals-loftier-chip-ambition-11600027832?gaa_at=eafs&gaa_n=AWEtsqecRFyOJU1NsyeOokQL2-OfF9dLOGzkZMe-PkdSWipdeK8wngtNckQF&gaa_ts=6907d457&gaa_sig=AVJl_KXjg-5S6vPDy3pac1FINqPP7Zo9F_N9Od7_bFPYTdydwRRb2X_HJOqNw4qr7_JD72HsG5dKbvVLN5aPIw%3D%3D,The Wall Street Journal,The Wall Street Journal,20200101T000000,,0.314004,Somewhat-Bullish,0.998736,0.452187,Bullish
NVDA,"Investors Love Thematic ETFs and Mutual Funds, but They Aren’t Always Loved Back - WSJ","Thematic ETFs and mutual funds are popular among investors, allowing them to invest in specific trends like AI, clean energy, or space. However, these funds can often disappoint despite investor enthusiasm. The article suggests strategies for investors to better manage their thematic fund investments.",https://www.wsj.com/finance/investing/investors-love-thematic-etfs-and-mutual-funds-but-they-arent-always-loved-back-11604854815?gaa_at=eafs&gaa_n=AWEtsqdJaF5XONHMsKUwrPATrGXnmZkJUX4X6O3i7-MHJ2gQRPDrPbwx7p1e&gaa_ts=6907d5aa&gaa_sig=V0LUi5bEjjVmc6cFosLOX1l8qrEvQ3WYXdygeKSI1pESeHAvk6JKLXBPUMP1SKUbj86JNAKdBoZ07-tAFLNarg%3D%3D,The Wall Street Journal,The Wall Street Journal,20200101T000000,,0.049531,Neutral,0.649050,0.007743,Neutral
NVDA,"iShares U.S. Tech Breakthrough Multisector ETF ETF Price, Holdings, & News (NYSEARCA:TECB)","The iShares U.S. Tech Breakthrough Multisector ETF (TECB) tracks an index of US equities benefiting from breakthrough technologies. Launched on January 8, 2020, and managed by BlackRock, the ETF currently trades at $62.59 with $444.59 million in assets under management. Its top holdings include major tech companies like Advanced Micro Devices, Amazon, NVIDIA, and Microsoft.",https://www.marketbeat.com/stocks/NYSEARCA/TECB/,MarketBeat,MarketBeat,20200101T130958,https://www.marketbeat.com/images/master/MarketBeat-logo-r-white.svg?v=2019,0.174236,Somewhat-Bullish,0.617939,0.345036,Somewhat-Bullish
NVDA,NVIDIA Announces New G-SYNC Esports Displays,"NVIDIA has announced new G-SYNC displays featuring a 360Hz refresh rate, designed for competitive gamers and esports enthusiasts. These displays, including the ASUS ROG Swift 360, are up to 6X faster than traditional gaming displays, providing tear-free visuals and incredibly low latency. The announcement highlights the rapid expansion of esports and NVIDIA's continued innovation in gaming display technology.",http://nvidianews.nvidia.com/news/nvidia-announces-new-g-sync-esports-displays,NVIDIA Newsroom,NVIDIA Newsroom,20200105T225651,,0.420088,Bullish,1.000000,0.421292,Bullish
NVDA,SP Funds S&P 500 Sharia Industry Exclusions ETF,"This page provides a comprehensive profile of the SP Funds S&P 500 Sharia Industry Exclusions ETF (SPUS), detailing its stock profile, price, dividend, valuation, expenses, holdings, and ESG performance. It also includes comparative analyses with other ETFs in its category and segment, historical trading data, fund flows, AUM influence, and technical indicators. The ETF tracks the S&P 500 Shariah Industry Exclusions Index and has an inception date of December 18, 2019.",https://etfdb.com/etf/SPUS/,ETF Database,ETF Database,20200110T075244,,0.142544,Neutral,0.629146,0.137639,Neutral
NVDA,CES 2020 | Panasonic unveils world's first UHD HDR VR glasses,"Panasonic unveiled the world's first UHD HDR VR glasses at CES 2020, significantly boosting resolution and adding HDR compatibility in a lightweight design. This was achieved through a collaboration with Kopin for advanced micro-OLED displays and by integrating Panasonic's proprietary audio/video technologies. While not yet available commercially due to high production costs, Panasonic plans further development for a future release, potentially coinciding with the wider adoption of 5G services.",https://www.notebookcheck.net/Panasonic-unveils-world-s-first-UHD-HDR-VR-glasses.449871.0.html,Notebookcheck,Notebookcheck,20200110T224152,,0.211036,Somewhat-Bullish,0.560216,0.133098,Neutral
NVDA,NDIA ETF Stock Price History,"This article provides comprehensive historical stock price data for the Global X India Nifty 50 ETF (NDIA), including daily, weekly, and monthly intervals. It details closing, opening, high, low prices, price changes, and volume for a specified date range. The article also includes FAQs about NDIA's recent performance and trading metrics.",https://www.investing.com/etfs/ishares-msci-india-ucits-usd-acc-historical-data,Investing.com,Investing.com,20200125T193902,,0.004633,Neutral,0.613398,0.007877,Neutral
NVDA,Corsair One i164 SFF PC Review,"This review examines the Corsair One i164, a small form factor (SFF) PC featuring an Intel 9900K and NVIDIA GeForce RTX 2080 Ti. The article details its design, I/O, cooling system, and internal specifications, highlighting its quiet operation and powerful components. It assesses whether this new iteration lives up to the high recommendations of its predecessor.",https://bit-tech.net/reviews/tech/pcs/corsair-one-i164-sff-pc-review/1/,Bit-Tech,Bit-Tech,20200127T120000,,0.290917,Somewhat-Bullish,0.768076,0.273911,Somewhat-Bullish
NVDA,One Stop Systems follows up record revenue in 2019 with addition to “AI on the Fly” line,"One Stop Systems (OSS) reported record revenue of $58.3 million in 2019, a 57 percent gain over the previous year, driven by corporate acquisitions and new design wins in enterprise and military markets. The company is expanding its ""AI on the Fly"" product line with a new PCIe 4.0 value expansion system that incorporates the NVIDIA V100S Tensor Core GPU. This addition aims to meet the growing demand for high-performance edge computing systems capable of processing AI algorithms closer to data sources, particularly in mission-critical applications.",https://www.edgeir.com/one-stop-systems-follows-up-record-revenue-in-2019-with-addition-to-ai-on-the-fly-line-20200130,Edge Industry Review,Edge Industry Review,20200130T230138,,0.175979,Somewhat-Bullish,0.901259,0.305059,Somewhat-Bullish
