ticker,title,summary,url,source,source_domain,time_published,banner_image,overall_sentiment_score,overall_sentiment_label,relevance_score,ticker_sentiment_score,ticker_sentiment_label
TSLA,"Tesla Says Company Sold a Record 1.3 Million Vehicles Last Year, Falls Short of 50% Growth Pledge","Tesla announced it sold a record 1.3 million vehicles in 2022, a 40% increase year-over-year, but this figure still fell short of CEO Elon Musk's ambitious 50% growth target for the company. The shortfall occurred despite significant year-end discounts and challenges like rising COVID-19 cases in China impacting production. The company also faces increasing competition and criticism regarding Musk's focus on Twitter, which contributed to a substantial decline in Tesla's stock value last year.",https://news.wttw.com/2023/01/02/tesla-says-company-sold-record-13-million-vehicles-last-year-falls-short-50-growth-pledge,WTTW Chicago,WTTW Chicago,20230102T045149,https://news.wttw.com/sites/default/files/styles/full/public/field/image/Tesla_Sales_23002672930551.jpg?itok=crjGkrI7,-0.063401,Neutral,1.000000,-0.213827,Somewhat-Bearish
TSLA,Better Chinese EV Stock: Nio vs. Li Auto,"This article compares two rapidly growing Chinese electric vehicle makers, Nio and Li Auto, to determine which is a better investment. It highlights their different product offerings, growth rates, and financial metrics, concluding that Li Auto is the more compelling choice due to stronger growth, higher vehicle margins, and profitability, making it a potential hidden gem for investors looking for an alternative to struggling U.S. EV makers.",https://www.theglobeandmail.com/investing/markets/stocks/LI-Q/pressreleases/12965835/better-chinese-ev-stock-nio-vs-li-auto/,The Globe and Mail,The Globe and Mail,20230103T043025,https://barchart-news-media-prod.aws.barchart.com/FC/69c9b1cf3fb8cc6390d48d822e223b12/%3Furl%3Dhttps%253a%252f%252fg.foolcdn.com%252feditorial%252fimages%252f714983%252fli-l9.jpg%26amp%3Bw%3D700,0.220333,Somewhat-Bullish,0.744869,0.134889,Neutral
TSLA,Tesla stock suffers worst-ever year in 2022 despite deliveries hitting record high,"Tesla's stock experienced its worst year in 2022, plummeting 65% despite recording an all-time high of 1.3 million vehicle deliveries. This decline was attributed to logistical challenges, fears of slowing demand, Elon Musk's stock offloading, and his acquisition of Twitter. Analysts project improved logistics and continued delivery growth in 2023, though concerns about demand amid economic slowdowns persist.",https://www.forex.com/ie/news-and-analysis/where-next-for-tesla-stock-as-deliveries-hit-record-high-in-2022/,FOREX.com,FOREX.com,20230103T044742,https://www.forex.com/-/media/Research/Global/News Analysis/Featured Image/2021/03/Tech1,-0.216495,Somewhat-Bearish,1.000000,-0.401509,Bearish
TSLA,Foxconn to use Nvidia chips to build self-driving vehicle platforms,"Electronics manufacturer Foxconn and chipmaker Nvidia Corp have partnered to develop autonomous vehicle platforms. Foxconn will manufacture electronic control units (ECUs) based on Nvidia's DRIVE Orin chip for self-driving cars, aiming to address challenges in the global automotive market. Nvidia views this collaboration as a way to scale its efforts and meet the increasing demand for chips in autonomous and connected vehicles, projecting a $300 billion market opportunity in the automotive sector.",https://www.reuters.com/business/autos-transportation/nvidia-foxconn-build-autonomous-vehicle-platforms-2023-01-03/,Reuters,Reuters,20230103T064900,https://www.reuters.com/resizer/v2/RCPWOMVAN5LBZGFWT3OAC377XQ.jpg?auth=09dac7479a2270e266e8631c0e4689dbd60290949cd9b7e46167c07993c6ef94&width=1080&quality=80,0.229765,Somewhat-Bullish,0.602859,0.115995,Neutral
TSLA,"Lucid, Rivian and others should explore distribution deals with established brands","The article suggests that emerging EV manufacturers like Lucid and Rivian should consider forming distribution partnerships with established automotive brands. This strategy could help these newer companies overcome challenges related to scaling production and expanding market reach. By leveraging existing dealership networks and infrastructure, they might achieve greater success in the competitive EV market.",https://www.autonews.com/blogs/lucid-rivian-and-others-should-explore-distribution-deals-established-brands/,Automotive News,Automotive News,20230103T115300,https://www.autonews.com/resizer/v2/SLQOGUZFORAQ5L4NXRSOEXSCUE.gif?smart=true&auth=fbe45220b38ad74fb3e32116f4dd4fd882ae6886407a8b6fcab01e4d204ab51a&width=1200&height=675,0.172977,Somewhat-Bullish,0.649795,0.143607,Neutral
TSLA,Tuesday's ETF with Unusual Volume: IWL,"The iShares Russell Top 200 ETF (IWL) experienced unusually high trading volume on Tuesday, with shares down about 0.8%. Tesla and Apple, major components of the ETF, saw significant trading volume and share price drops, while PayPal Holdings performed best, rising 4.3%.",https://www.nasdaq.com/articles/tuesdays-etf-with-unusual-volume:-iwl,Nasdaq,Nasdaq,20230103T120500,,-0.115527,Neutral,0.896451,-0.527050,Bearish
TSLA,GM ships 2.2 million U.S. vehicles in 2022,"General Motors (NYSE: GM) delivered 2.2 million vehicles in the U.S. in 2022, securing its position as the industry leader in total sales and key market segments like full-size pickups and SUVs. The company plans to expand its electric vehicle market share in 2023 with nine EV models, including the bestselling Chevrolet Bolt EV and Bolt EUV series. GM's strategy centers on the Ultium battery platform to power a wide range of vehicles for an all-electric future.",https://news.gm.com/home.detail.html/Pages/news/us/en/2023/jan/0104-gmsales.html,General Motors,General Motors,20230104T042048,https://news.gm.com/content/Pages/news/us/en/2023/jan/0104-gmsales/_jcr_content/top_parsys/image.img.jpg/2022-Chevrolet-Silverado-HighCountry-204.jpg,0.142379,Neutral,0.585687,-0.093363,Neutral
TSLA,Market Insights: EVs and plug-in hybrids to represent 81 percent of new U.S. vehicle sales in 2045,"A forecast predicts that electric vehicles (EVs) and plug-in hybrids (PHEVs) will constitute 81% of new U.S. light vehicle sales by 2045, making up 42% of all vehicles in operation. The projection also highlights an anticipated reduction in the total cost of EV ownership due to decreasing battery costs. However, infrastructure challenges, including the availability and reliability of charging stations, remain significant hurdles for EV adoption.",https://www.aftermarketmatters.com/national-news/market-insights-evs-and-plug-in-hybrids-to-represent-81-percent-of-new-u-s-vehicle-sales-in-2045/,Aftermarket Matters,Aftermarket Matters,20230104T042106,https://www.aftermarketmatters.com/wp-content/uploads/2023/01/2022-12-insights-figure-1-ev-adoption-forecast-1.jpeg,0.336839,Somewhat-Bullish,0.623706,0.348997,Somewhat-Bullish
TSLA,"Hyundai, BYD, Polestar adopt Nvidia’s cloud gaming service","Hyundai Motor Group, BYD, and Polestar have adopted Nvidia's cloud-based gaming service, GeForce NOW, for their vehicles. This integration allows drivers and passengers to stream games, with plans to expand the number of available titles in Hyundai's electric vehicles. Hyundai has collaborated with Nvidia since 2020 on AI-powered connected car technology and previously adopted the Nvidia Drive platform.",https://www.kedglobal.com/automobiles/newsView/ked202301040022,KED Global,KED Global,20230104T043646,https://www.kedglobal.com/data/ked/image/2023/01/04/ked202301040044.700x.9.jpg,0.319838,Somewhat-Bullish,0.615093,0.218961,Somewhat-Bullish
TSLA,Report: South Korea fines Tesla $2.2M over cold-weather range,"South Korea has fined Tesla 2.85 billion won ($2.2 million) for allegedly misleading consumers about the driving range of its electric vehicles, particularly concerning performance in cold weather. The Korea Fair Trade Commission (KFTC) found that Tesla's website did not adequately disclose the significant range reduction—up to 50.5%—that its EVs experience in cold temperatures. This decision follows a 2021 finding by a consumer advocacy group highlighting similar issues with EV range in winter conditions in South Korea.",https://www.greencarreports.com/news/1138324_report-south-korea-fines-tesla-2-2m-over-cold-weather-range,Green Car Reports,Green Car Reports,20230104T045150,https://cimg3.ibsrv.net/ibimg/hgm/1920x1080-1/100/946/2025-volkswagen-id-buzz_100946039.jpg,-0.449378,Bearish,1.000000,-0.440647,Bearish
TSLA,Sony and Honda unveil Afeela EV as part of CES 2023,"Sony Honda Mobility unveiled the Afeela EV prototype at CES 2023, showcasing a software-defined vehicle with 45 sensors, 5G connectivity, and entertainment features. The joint venture, which became official in October, aims to deliver premium EVs in North America and Japan starting in 2026, leveraging expertise from Sony and Honda. Collaborations with Qualcomm and Epic Games underscore a focus on advanced in-car experiences and continuous updates for the vehicle.",https://alabamanewscenter.com/2023/01/05/sony-and-honda-unveil-afeela-ev-as-part-of-ces-2023/,Alabama News Center,Alabama News Center,20230105T044204,https://alabamanewscenter.com/wp-content/uploads/2023/01/AfeelaFeature.jpg,0.215024,Somewhat-Bullish,0.606123,0.139140,Neutral
TSLA,The ARK Innovation ETF: Tesla Is Cathie Wood’s Latest Problem,"The ARK Innovation ETF (ARKK) is experiencing a difficult start to 2023, largely due to the continued selloff of Tesla Inc. (TSLA) stock, its most heavily weighted investment. Despite averaging down on Tesla, its weighting in ARKK has decreased to 6.6%, though overconcentration remains a concern for the fund.",https://seekingalpha.com/article/4568232-arkk-tesla-cathie-wood-latest-problem,Seeking Alpha,Seeking Alpha,20230106T040200,,-0.294743,Somewhat-Bearish,0.815594,-0.258030,Somewhat-Bearish
TSLA,Tesla's stock lost over $700 billion in value. Elon Musk's Twitter deal didn't help,"Tesla's stock plummeted by 65% in 2022, losing over $700 billion in value due to a tough year for the auto industry, increased competition in the EV market, and investor concerns over Elon Musk's distraction with his Twitter acquisition. Despite the significant stock drop, Tesla still leads the EV market and remains the world's most valuable automaker. The article highlights that while Tesla's sales volume will likely continue to grow, the stock market is re-evaluating its valuation from a tech company to an auto manufacturer.",https://www.npr.org/2023/01/06/1146941980/tesla-shares-elon-musk-twitter-electric-cars,NPR,NPR,20230106T045149,https://media.npr.org/assets/img/2023/01/05/gettyimages-1238367308-6fc515d8db4c0ad522a7e58149545028c9c86f50.jpg?s=1100&c=50&f=jpeg,-0.67806,Bearish,1.000000,-0.802104,Bearish
TSLA,Chinese companies lead in LiDAR tech,"Chinese companies are leading the global market in LiDAR technology, a key component for autonomous driving, with the potential to make cars safer and smarter. Companies like Hesai and RoboSense showcased advanced LiDAR products at CES 2023, highlighting their significant developments, market partnerships, and plans for mass production and expansion into the US market. The article emphasizes that these advancements are bringing fully autonomous consumer cars closer to reality.",https://www.chinadaily.com.cn/a/202301/06/WS63b7a627a31057c47eba81d9.html,China Daily,China Daily,20230106T045600,https://img2.chinadaily.com.cn/images/202301/06/63b7a627a31057c4b4b2d2e8.jpeg,0.291476,Somewhat-Bullish,0.619819,0.226315,Somewhat-Bullish
TSLA,"XPeng stock just misses a record selloff, snaps 5-day win streak","XPeng Inc. (XPEV) stock plunged nearly 15% to close at $10.11, narrowly missing its record one-day drop. This selloff broke a five-day win streak for the company's U.S.-listed shares. The decline was attributed to negative sentiment among China-based electric vehicle makers following Tesla Inc.'s price cuts in China.",https://www.marketwatch.com/story/xpeng-shares-near-record-selloff-to-snap-5-day-win-streak-11673025526?gaa_at=eafs&gaa_n=AWEtsqe7BJ6s5wr03mXAeOofCaHqojOoTXUVg73qj_b_3oFuxwywq73twU3y&gaa_ts=699a89e4&gaa_sig=UV_Q0pqywQ0l47YRZsm7F6M4MqKyQTDXgW0cFbYibbeUM7FkUBlSW62KVi4TVwTJ4lAA5VG-HTBfpV3ry3AeVw%3D%3D,MarketWatch,MarketWatch,20230106T121800,https://images.mktw.net/im-698620?width=1260&height=840,-0.25058,Somewhat-Bearish,0.856467,-0.318803,Somewhat-Bearish
