ticker,title,summary,url,source,source_domain,time_published,banner_image,overall_sentiment_score,overall_sentiment_label,relevance_score,ticker_sentiment_score,ticker_sentiment_label
MSFT,What Unilever shares with Google and Apple,"Unilever, a consumer-products giant, comes in at No. 3 on LinkedIn's list of most sought-after employers, just behind Google and Apple. CEO Paul Polman attributes this success to Unilever's strong sense of purpose, which attracts talent, especially Millennials, and drives the company's core strategy to positively impact the environment and public health. This purpose-driven approach, despite challenges from short-term investor pressures, has led to increased job applications, improved employee engagement, and ambitious sustainability goals.",https://fortune.com/2015/01/07/what-unilever-shares-with-google-and-apple/,Fortune,Fortune,20150107T094251,,0.231154,Somewhat-Bullish,0.639556,0.222272,Somewhat-Bullish
MSFT,Thomas Kurian is new Oracle president,"Oracle Corporation has promoted Thomas Kurian, executive vice-president of product development, to the role of president. This appointment follows Larry Ellison's move to executive chairman and the leadership transition to Safra Catz and Mark Hurd. Kurian, responsible for Oracle's software product portfolio, has significantly grown the software division's annual sales under his leadership.",https://www.business-standard.com/article/companies/thomas-kurian-is-new-oracle-president-115010900724_1.html,Business Standard,Business Standard,20150110T021500,,0.276356,Somewhat-Bullish,0.628173,0.246729,Somewhat-Bullish
MSFT,What Microsoft is buying with its $7.2 billion Nokia purchase,"Microsoft announced its plan to acquire Nokia's handset and services business for $7.2 billion, aiming to strengthen its position in the mobile market. This move allows Microsoft to control the hardware for its Windows Phone operating system, similar to Apple's strategy, and potentially brings Stephen Elop back into a leadership role within the company. The acquisition is seen as a strategic bet for Microsoft to gain relevance in the mobile age, despite skepticism regarding its potential impact on market share.",https://theweek.com/articles/460499/what-microsoft-buying-72-billion-nokia-purchase,The Week,The Week,20150111T091143,https://theweek.com/articles/460499/what-microsoft-buying-72-billion-nokia-purchase,0.048754,Neutral,0.931423,0.131514,Neutral
MSFT,Renew blue: Best Buy’s turnaround strategy,"Best Buy launched its ""renew blue"" strategy in 2012 to improve its financial position by strengthening vendor relationships, revamping stores, increasing same-store sales, and growing its online business. This strategy has already generated significant cost reductions and involves unique partnerships with suppliers like Samsung and Microsoft to create ""stores-within-a-store."" The company continues to focus on cost reduction, online sales expansion, and improving store traffic as part of its ongoing turnaround efforts.",https://marketrealist.com/2015/01/renew-blue-best-buys-turnaround-strategy/,Market Realist,Market Realist,20150119T143300,,0.177259,Somewhat-Bullish,0.624259,0.124299,Neutral
MSFT,Can IBM CEO Ginni Rometty Survive?,"This article questions the future of IBM CEO Ginni Rometty as the company continues to struggle, particularly in the cloud computing market where it lags behind competitors. IBM's board faces a difficult decision regarding her leadership following disappointing financial performance and a negative 2015 earnings guidance. The author suggests that being late to market in a critical sector like cloud computing, without unique features, makes a turnaround difficult for IBM under current leadership.",https://247wallst.com/technology-3/2015/01/21/can-ibm-ceo-ginni-rometty-survive/,24/7 Wall St.,24/7 Wall St.,20150121T070100,,-0.368433,Bearish,0.634968,-0.343023,Somewhat-Bearish
MSFT,Starbucks Names Kevin Johnson President and Chief Operating Officer,"Starbucks Corporation announced the appointment of Kevin Johnson as president and chief operating officer, effective March 1, 2015. Johnson, a Starbucks board member since 2009 and former CEO of Juniper Networks and president of Microsoft's Platforms Division, will lead the company's global operating businesses and key technology platforms. He will report to Howard Schultz and will oversee the transition from current COO Troy Alstead, who is taking a sabbatical.",https://investor.starbucks.com/news/financial-releases/news-details/2015/Starbucks-Names-Kevin-Johnson-President-and-Chief-Operating-Officer/default.aspx,Starbucks Investor Relations,Starbucks Investor Relations,20150122T092701,,0.374508,Bullish,0.603514,0.316429,Somewhat-Bullish
MSFT,CloudOn app to shut down after Dropbox acquisition,"Dropbox has acquired CloudOn Inc., an Israel-based startup, and plans to shut down its product offering while absorbing its team. This move follows a partnership between Dropbox and Microsoft to enable mobile editing of Office documents directly in Dropbox, and CloudOn's collaboration tool, which previously offered an Office alternative, faces reduced market viability due to Microsoft's native iOS Office applications. The CloudOn app will discontinue service on March 15 and is no longer accepting new customers.",https://www.techtarget.com/searchmobilecomputing/news/2240238807/CloudOn-app-to-shut-down-after-Dropbox-acquisition,TechTarget,TechTarget,20150123T094238,,0.116151,Neutral,0.982906,0.257294,Somewhat-Bullish
MSFT,Investing in Quantum Computing with TINY and D-Wave,"This article discusses investing in quantum computing through Harris and Harris Group (NASDAQ:TINY) and its investment in D-Wave Systems. It explores the potential of quantum computing to revolutionize problem-solving and details D-Wave's technology, investors, and valuation. The piece also considers potential competitors like IBM and critiques surrounding D-Wave's claims, advising investors on how to gain exposure to D-Wave's potential.",https://www.nanalyze.com/2015/01/investing-in-quantum-computing-with-tiny-and-d-wave/,Nanalyze,Nanalyze,20150131T051618,,0.157506,Somewhat-Bullish,0.568586,-0.052392,Neutral
MSFT,"Ray Dalio's Bridgewater picks up chunk of Microsoft, ditches UPS","Ray Dalio's Bridgewater Associates significantly increased its stake in Microsoft Corp. while divesting its holdings in SPDR S&P 500 ETF Trust and United Parcel Service Inc. during the last quarter. The hedge fund, despite seeing its equity holdings decline in value, still outperformed most peers in January with an 8.3% gain, managing $160 billion in assets. These portfolio changes were detailed in a recent SEC filing.",https://www.investmentnews.com/equities/ray-dalios-bridgewater-picks-up-chunk-of-microsoft-ditches-ups/60966,InvestmentNews,InvestmentNews,20150210T093631,,-0.108503,Neutral,0.909038,0.338292,Somewhat-Bullish
MSFT,4 IBM Blunders That Gave Big Blue's Competition the Edge (NYSE: IBM),"This article details four significant blunders made by IBM that allowed its competitors, such as Apple, Microsoft, Intel, and HP, to gain a competitive edge in various technology markets. These missteps include abandoning the first smartphone (Simon), ceding control of operating systems to Microsoft, failing to capitalize on microprocessor development, and dismissing the low-margin laser printer market. The author suggests that these strategic errors have contributed to IBM's struggles compared to its more successful tech industry peers.",https://moneymorning.com/2015/02/11/4-ibm-blunders-that-gave-big-blues-competition-the-edge-nyse-ibm/,MoneyMorning.com,MoneyMorning.com,20150211T084638,,0.014032,Neutral,0.707724,0.270614,Somewhat-Bullish
