ticker,title,summary,url,source,source_domain,time_published,banner_image,overall_sentiment_score,overall_sentiment_label,relevance_score,ticker_sentiment_score,ticker_sentiment_label
NVDA,Oracle Unveils Next-Generation Oracle Cloud Infrastructure Zettascale10 Cluster for AI,"Oracle has announced OCI Zettascale10, the largest AI supercomputer in the cloud, offering up to 16 zettaFLOPS of peak performance by connecting hundreds of thousands of NVIDIA GPUs. This next-generation cluster, built on Oracle Acceleron RoCE networking architecture and NVIDIA AI infrastructure, provides multi-gigawatt AI workload capacity and is being deployed with OpenAI at the Stargate site in Abilene, Texas. OCI Zettascale10 is designed for unprecedented scale, low GPU-GPU latency, and high reliability for large-scale AI training and inference workloads, with availability expected in the second half of next calendar year.",https://www.oracle.com/news/announcement/ai-world-oracle-unveils-next-generation-oci-zettascale10-cluster-for-ai-2025-10-14/,Oracle,Oracle,20251014T000000,,0.389336,Bullish,0.824831,0.426397,Bullish
NVDA,"Oracle Unveils AI Data Platform, Empowering Customers to Innovate in the AI Era","Oracle announced the general availability of its AI Data Platform, designed to securely connect generative AI models with enterprise data, applications, and workflows. This platform integrates automated data ingestion, semantic enrichment, and vector indexing with built-in generative AI tools, aiming to simplify the entire AI journey from raw data to production. Key partners like Accenture, Cognizant, KPMG, and PwC have committed over $1.5 billion in investments to leverage this new platform.",https://www.oracle.com/news/announcement/ai-world-oracle-unveils-ai-data-platform-empowering-customers-to-innovate-in-the-ai-era-2025-10-14/,Oracle,Oracle,20251014T000000,,0.616534,Bullish,0.641550,0.556801,Bullish
NVDA,Oracle AI Database 26ai Powers the AI for Data Revolution,"Oracle has launched its AI Database 26ai, integrating AI into the core of data management to support its ""AI for Data"" vision. This major release enables customers to achieve insights and productivity across multicloud and on-premises environments, incorporating features like AI Vector Search and support for the Apache Iceberg open table format. The 26ai version also includes advanced security measures, quantum-resistant algorithms, and tools for AI application development, furthering Oracle's position in the data and AI space.",https://www.oracle.com/news/announcement/ai-world-database-26ai-powers-the-ai-for-data-revolution-2025-10-14/,Oracle,Oracle,20251014T000000,,0.339746,Somewhat-Bullish,0.551682,0.346333,Somewhat-Bullish
NVDA,"Nvidia to Start Selling $3,999 DGX Spark Mini PC This Week","Nvidia is set to release its $3,999 DGX Spark Mini PC this week, targeting AI developers. While it resembles a mini PC, it is primarily designed as an AI training workhorse rather than a general-purpose desktop.",https://startupnews.fyi/2025/10/14/nvidia-to-start-selling-3999-dgx-spark-mini-pc-this-week/,StartupNews.fyi,StartupNews.fyi,20251014T000103,https://startupnews.fyi/wp-content/uploads/2025/10/03olePYxPD7FP0AViwTwHgO-1.fit_lim.size_1200x630.v1760381213.png,0.269853,Somewhat-Bullish,1.000000,0.434749,Bullish
NVDA,DJIA Rebounds 587Pts or 1.3%; Nasdaq Golden Dragon CN Index Ticks Up 3%; Chips Reheated - AASTOCKS.com,"US stocks, including the DJIA, S&P 500, and Nasdaq, saw significant gains as President Trump eased his stance on tariffs with China. The Nasdaq Golden Dragon China Index also rose, with chips stocks seeing renewed interest. OpenAI's partnership with Qualcomm (AVGO.US) on AI chips further stimulated the market.",http://www.aastocks.com/en/stocks/news/aafn-con/NOW.1476215/latest-news/AAFN,AASTOCKS.com,AASTOCKS.com,20251014T001300,https://plib.aastocks.com/aafnnews/image/medialib/20180725133907219_l.jpg,0.396972,Bullish,0.423604,0.411560,Bullish
NVDA,"DGX Spark: NVIDIA unveils its smallest AI computer at $3,999 - Interesting Engineering","NVIDIA is launching its DGX Spark, the smallest AI computer designed for developers, scientists, and students, priced at $3,999. This compact device features a Grace CPU and Blackwell GPU, offering 1,000 trillion operations per second and running on a custom Ubuntu-based DGX OS for local AI model fine-tuning and testing. NVIDIA also announced plans for a larger DGX Station model later this year, further expanding its efforts to make supercomputer-class AI power more accessible.",https://interestingengineering.com/innovation/nvidia-dgx-spark-mini-ai-supercomputer-launch,Interesting Engineering,Interesting Engineering,20251014T001800,https://interestingengineering.com/_next/image?url=https%3A%2F%2Fcms.interestingengineering.com%2Fwp-content%2Fuploads%2F2025%2F10%2FUntitled-design-2025-10-14T050407.214.jpg&w=1200&q=75,0.743165,Bullish,1.000000,0.737978,Bullish
NVDA,Why Did Plug Power Stock Pop Today? - AOL.com,"Plug Power's stock unexpectedly rose by 16.1% despite a lack of company-specific news. The company, a long-unprofitable ""first mover"" in the hydrogen fuel cell industry, faces significant financial challenges with substantial debt and annual cash burn, raising concerns about its long-term viability before achieving profitability. Analysts don't expect Plug Power to become profitable until 2030, and the company's reliance on further debt or stock issuance poses a risk to investors.",https://www.aol.com/articles/why-did-plug-power-stock-175446695.html,AOL.com,AOL.com,20251014T001921,https://s.yimg.com/ny/api/res/1.2/eD1QpDhTEveERa48jhDGKA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyNDI7aD04Mjc-/https://media.zenfs.com/en/aol_the_motley_fool_392/f5050ca616581df2d45641f68a088e48,0.413009,Bullish,0.339124,0.428295,Bullish
NVDA,Samsung profit surges 30% in Q3 on strong memory chip demand - Nikkei Asia,"Samsung Electronics reported a more than 30% surge in operating profit for the third quarter due to robust demand for memory chips, indicating a recovery after a year of weak profits. The tech giant is also focusing on developing advanced AI semiconductors to overcome future challenges. This strong performance signals a positive turning point for the South Korean company.",https://asia.nikkei.com/business/tech/semiconductors/samsung-profit-surges-30-in-q3-on-strong-memory-chip-demand,Nikkei Asia,Nikkei Asia,20251014T002500,https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fcms-image-bucket-productionv3-ap-northeast-1-a7d2.s3.ap-northeast-1.amazonaws.com%2Fimages%2F8%2F5%2F1%2F4%2F11564158-2-eng-GB%2F24182a90bd44-2025-10-13T230039Z_652071453_RC2LEGAWGWIR_RTRMADP_3_SAMSUNG-ELEC-RESULTS.JPG?width=780&fit=cover&gravity=faces&dpr=2&quality=medium&source=nar-cms&format=auto,0.356344,Bullish,0.628325,0.287513,Somewhat-Bullish
NVDA,Why Cipher Mining Stock Trounced the Market Today - AOL.com,"Cipher Mining (NASDAQ: CIFR) stock rose nearly 10% after Canaan, a crypto mining equipment company, announced its largest order in three years for over 50,000 Avalon A15 mining rigs. Although the customer was not identified, the news had a positive ripple effect throughout the crypto mining industry, including Bitcoin's value rising to over $120,000. Investors are speculating if this order will lead to further equipment spending from other companies like Cipher Mining.",https://www.aol.com/articles/why-cipher-mining-stock-trounced-222800887.html,AOL.com,AOL.com,20251014T002811,https://s.yimg.com/ny/api/res/1.2/EEcHAQRqBLy6g57SoTHPWg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyNDI7aD04Mjc-/https://media.zenfs.com/en/aol_the_motley_fool_392/2711e80595cd426fa2404b661678b65f,0.244272,Somewhat-Bullish,0.306536,0.209174,Somewhat-Bullish
NVDA,"The AMD Stock Shows Weakness After Record Surge, Despite the Tech Bounce - FXLeaders","AMD's stock, after an initial surge from a landmark partnership with OpenAI, is showing weakness due to investor concerns over tariffs, increasing competition in the AI chip market, and leadership changes. Despite strong fundamentals and strategic partnerships, macroeconomic headwinds and internal restructuring are contributing to uncertainty about the company's future market position. The article highlights the tension between AI-driven optimism and geopolitical realities affecting AMD's stock performance.",https://www.fxleaders.com/news/2025/10/13/the-amd-stock-shows-weakness-after-record-surge-despite-the-tech-bounce/,FXLeaders,FXLeaders,20251014T002856,https://dr46azxe5rdcu.cloudfront.net/wp-content/uploads/2025/04/15164658/amd-852x485.jpg,-0.123419,Neutral,0.637053,-0.140644,Neutral
