ticker,title,summary,url,source,source_domain,time_published,banner_image,overall_sentiment_score,overall_sentiment_label,relevance_score,ticker_sentiment_score,ticker_sentiment_label
MSFT,Six Flags Plans to Open Theme Parks in Saudi Arabia,"Six Flags Entertainment Corp. (SIX) announced plans to expand its theme park operations into Saudi Arabia as part of the kingdom's ""Vision 2030"" reform plan. CEO John Duffey met with Saudi deputy crown prince Mohammed bin Salman to discuss the partnership aimed at boosting entertainment options and diversifying the Saudi economy away from oil revenue. The expansion to Saudi Arabia follows an agreement to open parks in Vietnam and coincides with a regional push to develop theme parks to attract tourists.",https://fortune.com/2016/06/20/six-flags-saudi-arabia/,Fortune,Fortune,20160101T000000,,0.141685,Neutral,0.631404,0.216871,Somewhat-Bullish
MSFT,"Mohammed receives Microsoft CEO, discusses smart government services","His Highness Sheikh Mohammed bin Rashid Al Maktoum met with Microsoft CEO Satya Nadella to discuss the UAE's plans for smart government services and the utilization of advanced technology solutions. The meeting also covered the UAE's National Innovation Strategy and Dubai's innovation strategy. Nadella praised the UAE's development approach and leadership's vision, affirming Microsoft's interest in expanding cooperation.",https://www.emirates247.com/news/government/mohammed-receives-microsoft-ceo-discusses-smart-government-services-2016-01-05-1.615989,Emirates24|7,Emirates24|7,20160105T070144,,0.419297,Bullish,1.000000,0.426314,Bullish
MSFT,"Microsoft Surface Pro 4 finally arrives in India at a starting price of Rs 89,990","Microsoft has officially launched the Surface Pro 4 and the older Surface Pro 3 in India, with the Surface Pro 4 starting at Rs 89,990. The devices are available for pre-order exclusively through Amazon.in, with deliveries commencing from January 14. Microsoft has also established experience centers in major Indian cities for product demonstrations.",https://indianexpress.com/article/technology/gadgets/microsoft-surface-pro-4-windows-10-hybrid-launched-in-india-at-a-starting-price-of-rs-89990/,The Indian Express,The Indian Express,20160108T104400,,0.209679,Somewhat-Bullish,0.957392,0.308488,Somewhat-Bullish
MSFT,Gates and Bezos partner with Sloan Kettering for controversial cancer treatment,"Bill Gates and Jeff Bezos are partnering with Sloan Kettering to back Grail, a startup focused on detecting cancer. This collaboration comes at a time when technologies like liquid biopsies and gene-sequencing are becoming more affordable and viable for screening at-risk patients. The initiative aims to advance cancer detection methods.",https://www.bizjournals.com/newyork/news/2016/01/11/gates-bezos-sloan-kettering-grail-cancer.html,The Business Journals,The Business Journals,20160111T063727,,0.305432,Somewhat-Bullish,0.624744,0.288814,Somewhat-Bullish
MSFT,Jeff Bezos and Bill Gates bet on blood tests for cancer,"Jeff Bezos and Bill Gates have invested in Grail, a startup spun out of Illumina Inc., which aims to detect multiple cancers early through a single blood test. The company announced over $100 million in Series A funding led by Illumina and ARCH Venture Partners, with participation from Bezos Expeditions, Microsoft cofounder Gates, and Sutter Hill Ventures. This venture seeks to revolutionize cancer detection, despite potential profitability challenges.",https://www.marketwatch.com/story/jeff-bezos-and-bill-gates-bet-on-blood-tests-for-cancer-2016-01-11?gaa_at=eafs&gaa_n=AWEtsqfvybppB-VuRQJ4yZ6WQk3tfvqLUTnQuSF117G5Lh9W4aP0yZScGxxC&gaa_ts=690850b9&gaa_sig=g9PCGRoc4CvBb681xOP5KaYqykDtN2vsJkfrSos11sB0zQ4dNz0ZRZLflnk-3spj9KcpKNB5rVQvywWAFYjUiQ%3D%3D,MarketWatch,MarketWatch,20160112T135800,,0.317422,Somewhat-Bullish,0.671574,0.291693,Somewhat-Bullish
MSFT,"After abandoning iAd revenue, Apple Inc can reintroduce an ad-free internet","Apple's decision to abandon iAd revenue opens the door for a new strategy focused on an ad-free internet, leveraging its strong hardware sales and user ecosystem. The article argues that Apple can starve Google's core advertising business by offering privacy-focused services and content, thereby differentiating itself from ad-supported platforms. This shift capitalizes on the diminishing value of display ads and the increasing demand for high-quality, subscription-based content.",https://appleinsider.com/articles/16/01/18/after-abandoning-iad-revenue-apple-can-reintroduce-an-ad-free-internet-,AppleInsider,AppleInsider,20160118T013700,,-0.114166,Neutral,0.609737,0.119002,Neutral
MSFT,Microsoft: Windows 10 will be the only OS supported on new processors,"Microsoft announced that Windows 10 will be the only operating system supported on new processor generations from Intel, AMD, NVidia, and Qualcomm. The company urges users and enterprises to upgrade from Windows 7 and 8.1, with support for older OS versions on Skylake devices ending by July 2017. This move aims to ensure security and optimal performance exclusively with Windows 10.",https://indianexpress.com/article/technology/tech-news-technology/microsoft-windows-10-will-be-the-only-os-supported-on-new-processors/,The Indian Express,The Indian Express,20160118T132500,,0.309137,Somewhat-Bullish,1.000000,0.336211,Somewhat-Bullish
MSFT,Israeli DevOps startup JFrog raises $50m,"Israeli DevOps startup JFrog has successfully raised $50 million in a new funding round from several investors including Scale Venture Partners, Sapphire Ventures, and Battery Ventures. These funds will be used for talent acquisition, technological advancements, and global expansion to meet the increasing demand for their DevOps and software automation platform. JFrog, known for its Artifactory and Bintray products, aims to further lead the market with enhanced solutions that are 10x better than single-technology offerings from competitors.",https://en.globes.co.il/en/article-israeli-devops-startup-jfrog-raises-50m-1001096830,Globes - Israel Business News,Globes - Israel Business News,20160120T141300,,0.347599,Somewhat-Bullish,0.634575,0.119808,Neutral
MSFT,"IBM, Symantec storage results bode ill for EMC, HPE","Recent fourth-quarter results from IBM's storage business and Symantec's Veritas unit show significant year-over-year revenue declines, painting a bleak picture for the storage market. These negative results suggest potential challenges for industry leaders EMC and Hewlett Packard Enterprise (HPE), which are expected to report their earnings soon. Despite analysts' expectations for modest growth from EMC, the observed market contraction by IBM and Symantec indicates that EMC might struggle to meet these targets, especially as hardware makers face increasing competition from cloud service providers.",https://www.usatoday.com/story/tech/columnist/shinal/2016/01/22/ibm-symantec-storage-results-bode-ill-emc-hpe/79171834/,USA Today,USA Today,20160122T064212,,-0.135963,Neutral,0.608025,0.103096,Neutral
MSFT,Scarlet Mimic: Years-Long Espionage Campaign Targets Minority Activists,"Unit 42's investigation reveals ""Scarlet Mimic,"" a sophisticated cyber espionage group active for over four years, primarily targeting minority rights activists, particularly Uyghur and Tibetan individuals. The group uses advanced malware like FakeM, Psylo, and MobileOrder, expanding its attacks from PCs to mobile devices, and employing spear-phishing and watering hole tactics. This report aims to expose their methods to enhance awareness and improve countermeasures against this well-resourced adversary.",https://unit42.paloaltonetworks.com/scarlet-mimic-years-long-espionage-targets-minority-activists/,Unit 42,Unit 42,20160124T071216,,0.253046,Somewhat-Bullish,0.629014,0.146431,Neutral
MSFT,"Internet Of Things (IoT) Predictions From Forrester, Machina Research, WEF, Gartner, IDC","This article compiles predictions for the Internet of Things (IoT) from prominent research firms like Forrester, Machina Research, WEF, Gartner, and IDC. It highlights a shift from product sales to service provision, the growing importance of IoT security and analytics, and significant market growth and adoption across both consumer and enterprise sectors, despite some skepticism regarding current offerings. The article details specific forecasts for spending, connected devices, new applications, and challenges such as security breaches and market fragmentation for the period up to 2025.",https://www.forbes.com/sites/gilpress/2016/01/27/internet-of-things-iot-predictions-from-forrester-machina-research-wef-gartner-idc/,Forbes,Forbes,20160127T090300,,0.184124,Somewhat-Bullish,0.631943,0.238499,Somewhat-Bullish
MSFT,"Trend Lifts Auto-Parts Demand; AutoZone, O'Reilly Near Highs","The demand for auto parts is rising due to several market trends including low gasoline prices encouraging more driving, and the increasing average age of cars leading to more repairs. AutoZone's stock is performing well despite recent market pullbacks, benefiting from these trends that are boosting auto-parts retailers.",https://www.investors.com/research/ibd-industry-themes/trend-lifts-auto-parts-demand-autozone-oreilly-near-highs/,Investor's Business Daily,Investor's Business Daily,20160129T003800,,0.292067,Somewhat-Bullish,0.604650,0.132787,Neutral
MSFT,"Archive for January, 2016","This January 2016 archive from Crossing Wall Street outlines several financial market updates, including individual stock performances and earnings reports from companies like Balchem Corp., Stryker, Biogen, Ford Motor, Alliance Data Systems, Microsoft, and CR Bard. The articles also discuss macroeconomic views such as the Federal Reserve’s monetary policy and the impact of the strong dollar and oil prices on corporate earnings. Key events covered include the final Chicago College All-Star Game, the best-performing stock of the last 30 years, and predictions for upcoming earnings reports.",https://www.crossingwallstreet.com/archives/2016/01,Crossing Wall Street,Crossing Wall Street,20160130T222500,,0.607516,Bullish,0.739594,0.541292,Bullish
MSFT,Robert F. Smith (1962- ),"Robert F. Smith is celebrated as the founder, chairman, and CEO of Vista Equity Partners, a multi-billion-dollar private equity firm focusing on enterprise software. Ranked among the richest individuals in the U.S., Smith is also a significant philanthropist, known for major donations to educational institutions and initiatives supporting inner-city youth and African American advancement in technology and education. His career transitioned from engineering and patents to finance at Goldman Sachs before establishing his highly successful private equity venture.",https://blackpast.org/african-american-history/smith-robert-f-1962/,BlackPast.org,BlackPast.org,20160131T055649,,0.256167,Somewhat-Bullish,0.790888,0.297924,Somewhat-Bullish
MSFT,Editas Medicine raises $94.4 million in year’s first IPO,"Editas Medicine Inc. became the first company to go public in the US this year, raising $94.4 million in an IPO by pricing shares at $16 each, at the low end of expectations. This IPO signals that going public remains an option for some biotech companies, despite volatile financial markets and a drop in the S&P 500 Index. Editas, a pioneer in gene editing, faces significant risks including a patent suit and potential regulatory restrictions, but its breakthrough technology has generated considerable interest.",https://www.bostonglobe.com/business/2016/02/02/editas-medicine-raises-million-year-first-ipo/cnusWaNwNdlGkPsF1QAGlL/story.html,The Boston Globe,The Boston Globe,20160202T062141,,0.120185,Neutral,0.617291,0.105627,Neutral
MSFT,Cisco to pay $1.4 billion for IoT firm Jasper,"Cisco Systems Inc. announced its acquisition of Jasper Technologies Inc., an Internet of Things (IoT) startup that connects various devices to the internet, for $1.4 billion in cash and equity. This move marks Cisco's largest acquisition since 2013 and is part of its strategy to find new growth avenues in the emerging IoT market, offering cutting-edge technology to its customers. Jasper's software platform helps monitor connected devices, a key aspect of Cisco's focus on the IoT space.",https://www.thehindu.com/business/cisco-to-pay-14-billion-for-iot-firm-jasper/article8194264.ece,The Hindu,The Hindu,20160205T025700,,0.219378,Somewhat-Bullish,0.601602,0.114599,Neutral
MSFT,"Apple, Inc set to open new $25 million tech center in Hyderabad, India by June","Apple is reportedly opening its first technology development center in India, an investment of $25 million in Hyderabad, creating 4,500 jobs. This move signifies Apple's increased focus on the Indian market, following growing sales and efforts to open Apple Stores in the country. The article also details Apple's existing international facilities and R&D centers worldwide, highlighting its global expansion strategy.",https://appleinsider.com/articles/16/02/13/apple-inc-set-to-open-new-25-million-tech-center-in-hyderabad-india-by-june,AppleInsider,AppleInsider,20160212T195300,,0.361228,Bullish,0.644802,0.348971,Somewhat-Bullish
MSFT,'Just John',"John W. Thompson, chairman of Microsoft Corporation and CEO of Virtual Instruments, visited Florida A&M University (FAMU) to speak with students about his life and career. He shared his journey from a partying student to a successful businessman, emphasizing the importance of focus and execution over chasing a legacy. Thompson's visit also included meeting scholarship recipients funded by a $5 million donation from him and his wife.",https://www.tallahassee.com/story/money/2016/02/15/just-john/80414494/,Tallahassee Democrat,Tallahassee Democrat,20160215T070143,,0.517701,Bullish,0.953988,0.733959,Bullish
MSFT,Equinix Says Cloud Will Help It Reach Customers It Hasn't Reached Before,"Equinix expects cloud expansion to help it attract a significant number of new enterprise customers beyond its traditional core verticals. The company is positioning its data centers as hubs for private access to public clouds, aiming to expand its addressable market. This strategy has already led to increased customer acquisition, particularly in manufacturing and professional services.",https://www.datacenterknowledge.com/cloud/equinix-says-cloud-will-help-it-reach-customers-it-hasn-t-reached-before,Data Center Knowledge,Data Center Knowledge,20160219T062642,,0.268702,Somewhat-Bullish,0.663562,0.294876,Somewhat-Bullish
MSFT,Will Microsoft Corporation Launch A Lego-Like Surface Desktop?,"A published patent suggests Microsoft is considering a ""modular"" PC resembling Lego blocks, allowing for easy component swaps, potentially as a Surface device. While other companies have explored similar modular designs with limited success, Microsoft might aim to revolutionize the desktop market, especially for enterprise customers. However, the article argues that a modular PC would likely fail due to proprietary component costs, lack of industry standards, and the increasing irrelevance of individual component upgrades in modern computing.",https://www.foxbusiness.com/markets/will-microsoft-corporation-launch-a-lego-like-surface-desktop,Fox Business,Fox Business,20160221T093900,,-0.068515,Neutral,1.000000,-0.255543,Somewhat-Bearish
